Time [msec],x [m],y [m],z [m],Red,Green,Blue
20500,-9.477,-7.849,10,255,255,255
20750,-10.0316,-7.2538,10,255,255,255
21000,-10.5531,-6.6174,10,255,255,255
21250,-11.0377,-5.942,10,255,255,255
21500,-11.4817,-5.2295,10,255,255,255
21750,-11.8814,-4.4821,10,255,255,255
22000,-12.2329,-3.7018,10,255,255,255
22250,-12.5326,-2.8906,10,255,255,255
22500,-12.7767,-2.0508,10,255,255,255
22750,-12.961,-1.1858,10,255,255,255
23000,-13.0831,-0.3024,10,255,255,255
23250,-13.1432,0.5946,10,255,255,255
23500,-13.1417,1.5003,10,255,255,255
23750,-13.0787,2.4099,10,255,255,255
24000,-12.9546,3.3185,10,255,255,255
24250,-12.7695,4.2214,10,255,255,255
24500,-12.5238,5.1135,10,255,255,255
24750,-12.2177,5.9902,10,255,255,255
25000,-11.8514,6.8465,10,255,255,255
25250,-11.4252,7.6776,10,255,255,255
25500,-10.9394,8.4787,10,255,255,255
25750,-10.3957,9.2441,10,255,255,255
26000,-9.7989,9.9692,10,255,255,255
26250,-9.1531,10.6522,10,255,255,255
26500,-8.4622,11.2914,10,255,255,255
26750,-7.7301,11.885,10,255,255,255
27000,-6.9609,12.4313,10,255,255,255
27250,-6.1584,12.9284,10,255,255,255
27500,-5.3266,13.3748,10,255,255,255
27750,-4.4694,13.7685,10,255,255,255
28000,-3.5908,14.1078,10,255,255,255
28250,-2.6948,14.391,10,255,255,255
28500,-1.7852,14.6164,10,255,255,255
28750,-0.8661,14.7821,10,255,255,255
29000,0.0581,14.8878,10,255,255,255
29250,0.9828,14.9359,10,255,255,255
29500,1.9051,14.9286,10,255,255,255
29750,2.8219,14.8678,10,255,255,255
30000,3.7305,14.7554,10,255,255,255
30250,4.6277,14.5933,10,255,255,255
30500,5.5107,14.3835,10,255,255,255
30750,6.3764,14.1279,10,255,255,255
31000,7.222,13.8285,10,255,255,255
31250,8.0445,13.4871,10,255,255,255
31500,8.841,13.1058,10,255,255,255
31750,9.6086,12.6871,10,255,255,255
32000,10.3466,12.2345,10,255,255,255
32250,11.0549,11.7508,10,255,255,255
32500,11.7333,11.2388,10,255,255,255
32750,12.3817,10.7013,10,255,255,255
33000,13.0001,10.1409,10,255,255,255
33250,13.5883,9.5606,10,255,255,255
33500,14.1463,8.963,10,255,255,255
33750,14.6739,8.351,10,255,255,255
34000,15.1711,7.7272,10,255,255,255
34250,15.6377,7.0945,10,255,255,255
34500,16.0738,6.4557,10,255,255,255
34750,16.4794,5.8141,10,255,255,255
35000,16.8563,5.1727,10,255,255,255
35250,17.2064,4.533,10,255,255,255
35500,17.5317,3.8964,10,255,255,255
35750,17.834,3.2642,10,255,255,255
36000,18.1153,2.6379,10,255,255,255
36250,18.3775,2.0189,10,255,255,255
36500,18.6225,1.4085,10,255,255,255
36750,18.8522,0.8081,10,255,255,255
37000,19.0686,0.2192,10,255,255,255
37250,19.2735,-0.3569,10,255,255,255
37500,19.469,-0.9187,10,255,255,255
37750,19.6568,-1.465,10,255,255,255
38000,19.839,-1.9942,10,255,255,255
38250,20.0174,-2.505,10,255,255,255
38500,20.194,-2.996,10,255,255,255
38750,20.3707,-3.4658,10,255,255,255
39000,20.5494,-3.9131,10,255,255,255
39250,20.732,-4.3363,10,255,255,255
39500,20.9205,-4.7341,10,255,255,255
39750,21.1168,-5.1052,10,255,255,255
40000,21.3227,-5.4481,10,255,255,255
40250,21.5403,-5.7614,10,255,255,255
40500,21.7714,-6.0438,10,255,255,255
40750,22.0179,-6.2938,10,255,255,255
41000,22.2818,-6.5101,10,255,255,255
41250,22.5638,-6.6944,10.0001,255,255,255
41500,22.8621,-6.8534,10.0006,255,255,255
41750,23.1758,-6.9898,10.0015,255,255,255
42000,23.5042,-7.1061,10.003,255,255,255
42250,23.8464,-7.2049,10.0049,255,255,255
42500,24.2018,-7.2887,10.0075,255,255,255
42750,24.5695,-7.3601,10.0107,255,255,255
43000,24.9488,-7.4216,10.0147,255,255,255
43250,25.3389,-7.4758,10.0194,255,255,255
43500,25.739,-7.5252,10.0249,255,255,255
43750,26.1483,-7.5723,10.0313,255,255,255
44000,26.566,-7.6198,10.0387,255,255,255
44250,26.9926,-7.6665,10.047,255,255,255
44500,27.4294,-7.7067,10.0562,255,255,255
44750,27.8766,-7.7396,10.0663,255,255,255
45000,28.3339,-7.7649,10.0774,255,255,255
45250,28.8013,-7.7822,10.0893,255,255,255
45500,29.2787,-7.7908,10.102,255,255,255
45750,29.7659,-7.7905,10.1157,255,255,255
46000,30.2629,-7.7807,10.1301,255,255,255
46250,30.7695,-7.761,10.1454,255,255,255
46500,31.2856,-7.7309,10.1615,255,255,255
46750,31.8112,-7.6899,10.1784,255,255,255
47000,32.3461,-7.6377,10.196,255,255,255
47250,32.8902,-7.5737,10.2145,255,255,255
47500,33.4435,-7.4975,10.2337,255,255,255
47750,34.0057,-7.4087,10.2536,255,255,255
48000,34.5768,-7.3067,10.2742,255,255,255
48250,35.1567,-7.1911,10.2956,255,255,255
48500,35.7453,-7.0615,10.3177,255,255,255
48750,36.3425,-6.9174,10.3404,255,255,255
49000,36.9481,-6.7583,10.3638,255,255,255
49250,37.562,-6.5839,10.3879,255,255,255
49500,38.1843,-6.3934,10.4127,255,255,255
49750,38.8146,-6.1861,10.4382,255,255,255
50000,39.4525,-5.9615,10.4646,255,255,255
50250,40.0976,-5.719,10.4918,255,255,255
50500,40.7492,-5.4582,10.5197,255,255,255
50750,41.4071,-5.1785,10.5484,255,255,255
51000,42.0708,-4.8793,10.5779,255,255,255
51250,42.7397,-4.5603,10.6081,255,255,255
51500,43.4133,-4.2208,10.6391,255,255,255
51750,44.0914,-3.8603,10.6709,255,255,255
52000,44.7733,-3.4784,10.7033,255,255,255
52250,45.4586,-3.0744,10.7365,255,255,255
52500,46.1468,-2.6479,10.7704,255,255,255
52750,46.8376,-2.1984,10.8051,255,255,255
53000,47.5303,-1.7253,10.8404,255,255,255
53250,48.2246,-1.2281,10.8764,255,255,255
53500,48.9199,-0.7063,10.9131,255,255,255
53750,49.6159,-0.1593,10.9505,255,255,255
54000,50.3121,0.4133,10.9885,255,255,255
54250,51.0079,1.0122,11.0272,255,255,255
54500,51.7029,1.6382,11.0666,255,255,255
54750,52.3961,2.2916,11.1065,255,255,255
55000,53.0866,2.9726,11.147,255,255,255
55250,53.7733,3.6816,11.1881,255,255,255
55500,54.4555,4.4188,11.2298,255,255,255
55750,55.132,5.1844,11.2721,255,255,255
56000,55.8022,5.9789,11.315,255,255,255
56250,56.4649,6.8025,11.3585,255,255,255
56500,57.1192,7.6554,11.4026,255,255,255
56750,57.7643,8.5379,11.4472,255,255,255
57000,58.3991,9.4504,11.4924,255,255,255
57250,59.0228,10.3931,11.5382,255,255,255
57500,59.6344,11.3664,11.5846,255,255,255
57750,60.233,12.3704,11.6315,255,255,255
58000,60.8176,13.4054,11.6789,255,255,255
58250,61.3874,14.4719,11.727,255,255,255
58500,61.9413,15.57,11.7756,255,255,255
58750,62.4785,16.7,11.8247,255,255,255
59000,62.9978,17.8624,11.8744,255,255,255
59250,63.498,19.0572,11.9247,255,255,255
59500,63.9778,20.2841,11.9756,255,255,255
59750,64.4358,21.5428,12.0271,255,255,255
60000,64.8709,22.833,12.0791,255,255,255
60250,65.2817,24.1541,12.1318,255,255,255
60500,65.667,25.506,12.185,255,255,255
60750,66.0254,26.8882,12.2387,255,255,255
61000,66.3558,28.3003,12.293,255,255,255
61250,66.6569,29.7421,12.3478,255,255,255
61500,66.9274,31.2132,12.4031,255,255,255
61750,67.1659,32.7131,12.4589,255,255,255
62000,67.3713,34.2416,12.5152,255,255,255
62250,67.5423,35.7982,12.5721,255,255,255
62500,67.6776,37.3827,12.6294,255,255,255
62750,67.7759,38.9947,12.6871,255,255,255
63000,67.836,40.6337,12.7454,255,255,255
63250,67.8565,42.2995,12.8041,255,255,255
63500,67.8361,43.9918,12.8633,255,255,255
63750,67.7732,45.7099,12.9229,255,255,255
64000,67.6666,47.4524,12.9831,255,255,255
64250,67.5152,49.2181,13.0437,255,255,255
64500,67.3179,51.0057,13.1048,255,255,255
64750,67.0734,52.814,13.1663,255,255,255
65000,66.7806,54.6415,13.2283,255,255,255
65250,66.4383,56.4871,13.2907,255,255,255
65500,66.0454,58.3494,13.3535,255,255,255
65750,65.6008,60.2273,13.4168,255,255,255
66000,65.1032,62.1193,13.4805,255,255,255
66250,64.5515,64.0241,13.5445,255,255,255
66500,63.9445,65.9406,13.609,255,255,255
66750,63.2812,67.8674,13.6738,255,255,255
67000,62.5602,69.8033,13.739,255,255,255
67250,61.7806,71.7469,13.8046,255,255,255
67500,60.941,73.6969,13.8706,255,255,255
67750,60.0404,75.6521,13.9368,255,255,255
68000,59.0775,77.6111,14.0035,255,255,255
68250,58.0514,79.5717,14.0705,255,255,255
68500,56.9618,81.532,14.138,255,255,255
68750,55.8082,83.4898,14.2059,255,255,255
69000,54.5903,85.4429,14.2741,255,255,255
69250,53.3078,87.3892,14.3428,255,255,255
69500,51.9601,89.3265,14.4118,255,255,255
69750,50.547,91.2529,14.4812,255,255,255
70000,49.0681,93.1661,14.5509,255,255,255
70250,47.523,95.064,14.621,255,255,255
70500,45.9112,96.9444,14.6915,255,255,255
70750,44.2325,98.8054,14.7623,255,255,255
71000,42.4865,100.6446,14.8334,255,255,255
71250,40.6727,102.46,14.9048,255,255,255
71500,38.7907,104.2496,14.9765,255,255,255
71750,36.8403,106.011,15.0485,255,255,255
72000,34.821,107.7423,15.1208,255,255,255
72250,32.7325,109.441,15.1934,255,255,255
72500,30.5751,111.1045,15.2663,255,255,255
72750,28.3499,112.7304,15.3395,255,255,255
73000,26.0577,114.3163,15.4129,255,255,255
73250,23.6995,115.8597,15.4867,255,255,255
73500,21.2763,117.3584,15.5607,255,255,255
73750,18.789,118.8099,15.6349,255,255,255
74000,16.2386,120.2117,15.7095,255,255,255
74250,13.626,121.5616,15.7843,255,255,255
74500,10.9523,122.8571,15.8594,255,255,255
74750,8.2182,124.0958,15.9347,255,255,255
75000,5.4249,125.2754,16.0103,255,255,255
75250,2.5732,126.3934,16.0862,255,255,255
75500,-0.3359,127.4474,16.1623,255,255,255
75750,-3.3014,128.4351,16.2386,255,255,255
76000,-6.3225,129.354,16.3152,255,255,255
76250,-9.398,130.2017,16.3921,255,255,255
76500,-12.527,130.9757,16.4691,255,255,255
76750,-15.7072,131.6733,16.5464,255,255,255
77000,-18.9363,132.2929,16.6238,255,255,255
77250,-22.2118,132.8326,16.7014,255,255,255
77500,-25.5314,133.2907,16.7792,255,255,255
77750,-28.8925,133.6655,16.8572,255,255,255
78000,-32.2928,133.9552,16.9354,255,255,255
78250,-35.7298,134.158,17.0137,255,255,255
78500,-39.2011,134.2722,17.0922,255,255,255
78750,-42.7044,134.2961,17.1709,255,255,255
79000,-46.2371,134.228,17.2498,255,255,255
79250,-49.7969,134.0659,17.3288,255,255,255
79500,-53.3814,133.8083,17.408,255,255,255
79750,-56.988,133.4533,17.4874,255,255,255
80000,-60.6145,132.9992,17.567,255,255,255
80250,-64.2583,132.4442,17.6467,255,255,255
80500,-67.917,131.7867,17.7266,255,255,255
80750,-71.5881,131.0248,17.8066,255,255,255
81000,-75.2679,130.1578,17.8868,255,255,255
81250,-78.9532,129.1853,17.967,255,255,255
81500,-82.6407,128.1073,18.0474,255,255,255
81750,-86.327,126.9232,18.1279,255,255,255
82000,-90.0088,125.633,18.2085,255,255,255
82250,-93.6827,124.2364,18.2891,255,255,255
82500,-97.3455,122.733,18.3699,255,255,255
82750,-100.9938,121.1227,18.4508,255,255,255
83000,-104.6242,119.4052,18.5318,255,255,255
83250,-108.2335,117.5803,18.6128,255,255,255
83500,-111.8182,115.6475,18.694,255,255,255
83750,-115.3752,113.6068,18.7752,255,255,255
84000,-118.901,111.4579,18.8565,255,255,255
84250,-122.3923,109.2004,18.9379,255,255,255
84500,-125.8458,106.8342,19.0193,255,255,255
84750,-129.2578,104.359,19.1008,255,255,255
85000,-132.6248,101.7756,19.1825,255,255,255
85250,-135.9435,99.0856,19.2641,255,255,255
85500,-139.2108,96.2908,19.3459,255,255,255
85750,-142.4234,93.3926,19.4277,255,255,255
86000,-145.5782,90.3929,19.5095,255,255,255
86250,-148.672,87.2931,19.5914,255,255,255
86500,-151.7017,84.095,19.6733,255,255,255
86750,-154.6639,80.8002,19.7552,255,255,255
87000,-157.5557,77.4103,19.8371,255,255,255
87250,-160.3738,73.927,19.919,255,255,255
87500,-163.1149,70.3518,20.0008,255,255,255
87750,-165.7761,66.6866,20.0826,255,255,255
88000,-168.3539,62.9328,20.1644,255,255,255
88250,-170.8454,59.0921,20.2461,255,255,255
88500,-173.2473,55.1662,20.3277,255,255,255
88750,-175.5564,51.1567,20.4093,255,255,255
89000,-177.7695,47.0656,20.4908,255,255,255
89250,-179.8841,42.8962,20.5723,255,255,255
89500,-181.8982,38.6515,20.6538,255,255,255
89750,-183.81,34.3349,20.7352,255,255,255
90000,-185.6175,29.9494,20.8167,255,255,255
90250,-187.3188,25.4983,20.8981,255,255,255
90500,-188.912,20.9847,20.9795,255,255,255
90750,-190.3952,16.4118,21.0608,255,255,255
91000,-191.7666,11.7828,21.1422,255,255,255
91250,-193.0241,7.1008,21.2235,255,255,255
91500,-194.1659,2.3691,21.3047,255,255,255
91750,-195.1901,-2.4093,21.386,255,255,255
92000,-196.0948,-7.231,21.4671,255,255,255
92250,-196.8781,-12.0931,21.5483,255,255,255
92500,-197.538,-16.9922,21.6294,255,255,255
92750,-198.0726,-21.9252,21.7104,255,255,255
93000,-198.4798,-26.8885,21.7913,255,255,255
93250,-198.7583,-31.8782,21.8721,255,255,255
93500,-198.9083,-36.8905,21.9527,255,255,255
93750,-198.9299,-41.9217,22.0332,255,255,255
94000,-198.8232,-46.9681,22.1135,255,255,255
94250,-198.5885,-52.0261,22.1936,255,255,255
94500,-198.2259,-57.092,22.2736,255,255,255
94750,-197.7356,-62.1621,22.3534,255,255,255
95000,-197.1177,-67.2328,22.433,255,255,255
95250,-196.3724,-72.3003,22.5125,255,255,255
95500,-195.4999,-77.3609,22.5918,255,255,255
95750,-194.5002,-82.4111,22.671,255,255,255
96000,-193.3737,-87.4471,22.75,255,255,255
96250,-192.1205,-92.4652,22.8289,255,255,255
96500,-190.7407,-97.4618,22.9076,255,255,255
96750,-189.2344,-102.4331,22.9861,255,255,255
97000,-187.602,-107.3756,23.0645,255,255,255
97250,-185.8434,-112.2854,23.1428,255,255,255
97500,-183.9589,-117.1591,23.2209,255,255,255
97750,-181.9492,-121.9924,23.2988,255,255,255
98000,-179.8164,-126.7815,23.3765,255,255,255
98250,-177.5629,-131.5237,23.4539,255,255,255
98500,-175.1907,-136.2163,23.5311,255,255,255
98750,-172.7022,-140.8564,23.6081,255,255,255
99000,-170.0995,-145.4414,23.6848,255,255,255
99250,-167.3849,-149.9686,23.7613,255,255,255
99500,-164.5605,-154.4351,23.8375,255,255,255
99750,-161.6287,-158.8383,23.9135,255,255,255
100000,-158.5917,-163.1754,23.9893,255,255,255
100250,-155.4515,-167.4436,24.0649,255,255,255
100500,-152.2105,-171.6403,24.1401,255,255,255
100750,-148.871,-175.7627,24.2152,255,255,255
101000,-145.435,-179.808,24.29,255,255,255
101250,-141.9048,-183.7735,24.3646,255,255,255
101500,-138.2827,-187.6566,24.439,255,255,255
101750,-134.5709,-191.4543,24.5131,255,255,255
102000,-130.7715,-195.1641,24.587,255,255,255
102250,-126.8868,-198.7831,24.6606,255,255,255
102500,-122.9197,-202.3087,24.734,255,255,255
102750,-118.874,-205.7393,24.8071,255,255,255
103000,-114.7529,-209.0742,24.8798,255,255,255
103250,-110.5596,-212.3124,24.9522,255,255,255
103500,-106.2972,-215.4532,25.0242,255,255,255
103750,-101.9688,-218.4958,25.0959,255,255,255
104000,-97.5777,-221.4393,25.1672,255,255,255
104250,-93.127,-224.2829,25.2383,255,255,255
104500,-88.6199,-227.0258,25.3089,255,255,255
104750,-84.0594,-229.6673,25.3792,255,255,255
105000,-79.4488,-232.2064,25.4492,255,255,255
105250,-74.7912,-234.6423,25.5189,255,255,255
105500,-70.0899,-236.9744,25.5882,255,255,255
105750,-65.3478,-239.2016,25.6571,255,255,255
106000,-60.5682,-241.3232,25.7257,255,255,255
106250,-55.7543,-243.3385,25.794,255,255,255
106500,-50.9092,-245.2465,25.8619,255,255,255
106750,-46.0361,-247.0465,25.9295,255,255,255
107000,-41.1381,-248.7376,25.9967,255,255,255
107250,-36.2188,-250.3195,26.0636,255,255,255
107500,-31.2819,-251.7932,26.1301,255,255,255
107750,-26.3302,-253.1598,26.1963,255,255,255
108000,-21.3665,-254.4204,26.2621,255,255,255
108250,-16.3935,-255.5762,26.3274,255,255,255
108500,-11.4139,-256.628,26.3924,255,255,255
108750,-6.4306,-257.5772,26.457,255,255,255
109000,-1.4462,-258.4248,26.5211,255,255,255
109250,3.5364,-259.1718,26.5849,255,255,255
109500,8.5146,-259.8193,26.6481,255,255,255
109750,13.4855,-260.3686,26.711,255,255,255
110000,18.4465,-260.8205,26.7733,255,255,255
110250,23.3947,-261.1763,26.8352,255,255,255
110500,28.3274,-261.4371,26.8967,255,255,255
110750,33.2419,-261.6039,26.9576,255,255,255
111000,38.1354,-261.6777,27.018,255,255,255
111250,43.0051,-261.6598,27.0779,255,255,255
111500,47.8484,-261.5512,27.1373,255,255,255
111750,52.6623,-261.353,27.1962,255,255,255
112000,57.4441,-261.0667,27.2545,255,255,255
112250,62.1915,-260.6949,27.3125,255,255,255
112500,66.903,-260.2397,27.3701,255,255,255
112750,71.577,-259.7034,27.4273,255,255,255
113000,76.212,-259.0882,27.484,255,255,255
113250,80.8066,-258.3964,27.5403,255,255,255
113500,85.3592,-257.6301,27.5961,255,255,255
113750,89.8684,-256.7917,27.6515,255,255,255
114000,94.3327,-255.8833,27.7063,255,255,255
114250,98.7505,-254.9072,27.7607,255,255,255
114500,103.1203,-253.8656,27.8145,255,255,255
114750,107.4407,-252.7607,27.8678,255,255,255
115000,111.7102,-251.5948,27.9205,255,255,255
115250,115.9272,-250.3701,27.9727,255,255,255
115500,120.0903,-249.0888,28.0243,255,255,255
115750,124.1979,-247.7531,28.0753,255,255,255
116000,128.2485,-246.3653,28.1256,255,255,255
116250,132.2407,-244.9276,28.1754,255,255,255
116500,136.173,-243.4423,28.2245,255,255,255
116750,140.0438,-241.9115,28.2729,255,255,255
117000,143.852,-240.3378,28.3208,255,255,255
117250,147.5972,-238.7244,28.3681,255,255,255
117500,151.2793,-237.0734,28.415,255,255,255
117750,154.8982,-235.3873,28.4614,255,255,255
118000,158.4537,-233.6684,28.5073,255,255,255
118250,161.9455,-231.9191,28.5526,255,255,255
118500,165.3736,-230.1417,28.5973,255,255,255
118750,168.7377,-228.3385,28.6416,255,255,255
119000,172.0377,-226.512,28.6852,255,255,255
119250,175.2734,-224.6644,28.7282,255,255,255
119500,178.4447,-222.7982,28.7706,255,255,255
119750,181.5513,-220.9156,28.8124,255,255,255
120000,184.5932,-219.019,28.8536,255,255,255
120250,187.5701,-217.1107,28.8941,255,255,255
120500,190.4818,-215.1932,28.934,255,255,255
120750,193.3282,-213.2688,28.9731,255,255,255
121000,196.1091,-211.3397,29.0116,255,255,255
121250,198.8244,-209.4084,29.0493,255,255,255
121500,201.4739,-207.4772,29.0863,255,255,255
121750,204.0573,-205.5485,29.1226,255,255,255
122000,206.5746,-203.6246,29.1581,255,255,255
122250,209.0261,-201.708,29.1929,255,255,255
122500,211.4128,-199.8012,29.2271,255,255,255
122750,213.7354,-197.9058,29.2607,255,255,255
123000,215.9944,-196.0237,29.2936,255,255,255
123250,218.1902,-194.1564,29.326,255,255,255
123500,220.3233,-192.3059,29.3576,255,255,255
123750,222.3944,-190.4737,29.3887,255,255,255
124000,224.4037,-188.6616,29.419,255,255,255
124250,226.352,-186.8714,29.4487,255,255,255
124500,228.2396,-185.1047,29.4777,255,255,255
124750,230.0671,-183.3633,29.5059,255,255,255
125000,231.8349,-181.6489,29.5335,255,255,255
125250,233.5437,-179.9633,29.5604,255,255,255
125500,235.1938,-178.3082,29.5865,255,255,255
125750,236.7858,-176.6852,29.6119,255,255,255
126000,238.3203,-175.0962,29.6365,255,255,255
126250,239.7976,-173.5429,29.6603,255,255,255
126500,241.2183,-172.0269,29.6834,255,255,255
126750,242.583,-170.55,29.7057,255,255,255
127000,243.8921,-169.114,29.7272,255,255,255
127250,245.1461,-167.7206,29.7479,255,255,255
127500,246.3455,-166.3714,29.7678,255,255,255
127750,247.4908,-165.0683,29.7869,255,255,255
128000,248.5833,-163.8125,29.8051,255,255,255
128250,249.6245,-162.6046,29.8226,255,255,255
128500,250.6144,-161.4455,29.8393,255,255,255
128750,251.5532,-160.3363,29.8552,255,255,255
129000,252.441,-159.2778,29.8704,255,255,255
129250,253.2778,-158.2711,29.8847,255,255,255
129500,254.0638,-157.3172,29.8983,255,255,255
129750,254.7989,-156.417,29.911,255,255,255
130000,255.4834,-155.5715,29.9229,255,255,255
130250,256.1172,-154.7816,29.934,255,255,255
130500,256.7005,-154.0485,29.9442,255,255,255
130750,257.2334,-153.3729,29.9536,255,255,255
131000,257.7159,-152.756,29.9622,255,255,255
131250,258.1481,-152.1986,29.9699,255,255,255
131500,258.5302,-151.7018,29.9768,255,255,255
131750,258.8621,-151.2666,29.9828,255,255,255
132000,259.144,-150.8938,29.9879,255,255,255
132250,259.376,-150.5846,29.9921,255,255,255
132500,259.5581,-150.3398,29.9954,255,255,255
132750,259.6905,-150.1604,29.9978,255,255,255
133000,259.7732,-150.0475,29.9994,255,255,255
133250,259.8063,-150.002,30,255,255,255
133500,259.807,-150.001,30,255,255,255
133750,259.807,-150.001,30,255,255,255
134000,259.807,-150.001,30,255,255,255
134250,259.8071,-150.0009,30,255,255,255
134500,259.8071,-150.0009,30,255,255,255
134750,259.8071,-150.0009,30,255,255,255
135000,259.8071,-150.0009,30,255,255,255
135250,259.8071,-150.0009,30,255,255,255
135500,259.8071,-150.0009,30,255,255,255
135750,259.8071,-150.0009,30,255,255,255
136000,259.8072,-150.0008,30,255,255,255
136250,259.8072,-150.0008,30,255,255,255
136500,259.8072,-150.0008,30,255,255,255
136750,259.8072,-150.0008,30,255,255,255
137000,259.8072,-150.0008,30,255,255,255
137250,259.8072,-150.0008,30,255,255,255
137500,259.8073,-150.0007,30,255,255,255
137750,259.8073,-150.0007,30,255,255,255
138000,259.8073,-150.0007,30,255,255,255
138250,259.8073,-150.0007,30,255,255,255
138500,259.8073,-150.0007,30,255,255,255
138750,259.8073,-150.0007,30,255,255,255
139000,259.8073,-150.0007,30,255,255,255
139250,259.8074,-150.0006,30,255,255,255
139500,259.8074,-150.0006,30,255,255,255
139750,259.8074,-150.0006,30,255,255,255
140000,259.8074,-150.0006,30,255,255,255
140250,259.8074,-150.0006,30,255,255,255
140500,259.8074,-150.0006,30,255,255,255
140750,259.8075,-150.0005,30,255,255,255
141000,259.8075,-150.0005,30,255,255,255
141250,259.8075,-150.0005,30,255,255,255
141500,259.8075,-150.0005,30,255,255,255
141750,259.8075,-150.0005,30,255,255,255
142000,259.8075,-150.0005,30,255,255,255
142250,259.8075,-150.0005,30,255,255,255
142500,259.8076,-150.0004,30,255,255,255
142750,259.8076,-150.0004,30,255,255,255
143000,259.8076,-150.0004,30,255,255,255
143250,259.8076,-150.0004,30,255,255,255
143500,259.8076,-150.0004,30,255,255,255
143750,259.8076,-150.0004,30,255,255,255
144000,259.8076,-150.0004,30,255,255,255
144250,259.8077,-150.0003,30,255,255,255
144500,259.8077,-150.0003,30,255,255,255
144750,259.8077,-150.0003,30,255,255,255
145000,259.8077,-150.0003,30,255,255,255
145250,259.8077,-150.0003,30,255,255,255
145500,259.8077,-150.0003,30,255,255,255
145750,259.8078,-150.0002,30,255,255,255
146000,259.8078,-150.0002,30,255,255,255
146250,259.8078,-150.0002,30,255,255,255
146500,259.8078,-150.0002,30,255,255,255
