04/29/19:20:12,-63,-63.0,0.1
04/29/19:20:14,-64,-63.51923076923077,0.051923076923076926
04/29/19:20:16,-65,-64.07407407407408,0.03746993746993747
04/29/19:20:18,-65,-64.36349328113427,0.03125727436250132
04/29/19:20:19,-65,-64.54292749030199,0.02819046584260332
04/29/19:20:21,-65,-64.66438729255376,0.026573420994410138
04/29/19:20:23,-65,-64.75060996074389,0.025691121425713205
04/29/19:20:24,-64,-64.5614508672971,0.025200717195295583
04/29/19:20:26,-61,-63.67374751599527,0.024925329153158773
04/29/19:20:28,-61,-63.01146578536174,0.024769793208653003
04/29/19:20:30,-62,-62.76181920670177,0.024681663213223487
04/29/19:20:31,-61,-62.327854327444236,0.024631635164765048
04/29/19:20:33,-62,-62.24719165004409,0.02460320656095928
04/29/19:20:35,-61,-61.94054411080228,0.02458704235479494
04/29/19:20:37,-62,-61.95515708915308,0.024577848465458622
04/29/19:20:38,-61,-61.72044998482679,0.024572618157961995
04/29/19:20:40,-61,-61.54343800012184,0.024569642366986597
04/29/19:20:42,-61,-61.40992642841825,0.024567949181627507
04/29/19:20:43,-61,-61.309219861172195,0.02456698574781986
04/29/19:20:45,-61,-61.23325555712673,0.02456643753654589
04/29/19:20:47,-61,-61.175953704015335,0.024566125590851744
04/29/19:20:49,-61,-61.132729008433415,0.024565948084929998
04/29/19:20:50,-61,-61.10012300319263,0.02456584707866776
04/29/19:20:52,-61,-61.07552699688421,0.02456578960291515
04/29/19:20:54,-61,-61.056973218437754,0.024565756897357946
