idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
52,2.6,-1.5000379352686952,1.4999758268634098,-9.951323692134673,-0.0003245397240707949,-0.00020680341404636152,-0.5257381748363388,0.003737443636549079,0.002381576264838367,3.390764277595639,0,70,255.0,255.0,255.0
53,2.6500000000000004,-1.500047839710116,1.4999695155488055,-9.973596652187378,-3.862312803316664e-05,-2.4611454764983604e-05,-0.3696703604295072,0.007699220204955988,0.00490610210641671,2.851948298677598,0,70,255.0,255.0,255.0
54,2.7,-1.5000384961010247,1.499975469489468,-9.988739741493388,0.0004453822964248027,0.00028380679659530876,-0.24054334496857854,0.011660996773362861,0.007430627947995033,2.3131323197595615,0,70,255.0,255.0,255.0
55,2.75,-1.5,1.5,-9.9981,0.0011274765493031152,0.0007184513400345171,-0.13835712845355178,0.015622773341769737,0.009955153789573352,1.7743163408415246,0,70,255.0,255.0,255.0
56,2.8000000000000003,-1.4999302583522915,1.500044440818111,-10.002982025824931,0.0015389764303486825,0.0009806675618654424,-0.060565201109671424,0.0008372219000528629,0.0005334950836636074,1.3373607529136728,0,70,255.0,255.0,255.0
57,2.85,-1.4998584236498333,1.5000902153739317,-10.004520649767574,0.001211198739308408,0.0007718008484008823,-0.00462105316218419,-0.013948329541663883,-0.00888816362224605,0.9004051649858249,0,70,255.0,255.0,255.0
58,2.9000000000000004,-1.499821459771229,1.5001137695206963,-10.003808260797756,0.00014414347618228653,9.185119964083208e-05,0.029475315388910975,-0.028733880983380755,-0.018309822328155798,0.4634495770579732,0,70,255.0,255.0,255.0
59,2.95,-1.4998563305950832,1.5000915491116409,-10.00193724788529,-0.0016621893590296633,-0.0010591813844146947,0.041723904543613355,-0.0435194324250975,-0.027731481034065454,0.02649398913012524,0,70,255.0,255.0,255.0
60,3.0,-1.5,1.5,-10.0,-0.004207799766327448,-0.0026812969037657034,0.03212471430192347,-0.058304983866814236,-0.037153139739975125,-0.41046159879772287,0,70,255.0,255.0,255.0
61,3.0500000000000003,-1.5002602793726507,1.4998341446088792,-9.998868475312307,-0.005743538229706652,-0.0036599011662129485,0.013903592627772271,-0.003124554668353652,-0.001991030757914486,-0.3183832681683213,0,70,255.0,255.0,255.0
62,3.1,-1.5005283701319718,1.4996633116408637,-9.998532908795031,-0.004520255233162839,-0.002880399979557168,0.00028638748509127003,0.05205587453010645,0.03317107822414585,-0.2263049375389206,0,70,255.0,255.0,255.0
63,3.1500000000000004,-1.500666321204968,1.4995754063684086,-9.998763104621606,-0.0005379507766959807,-0.0003427933437983449,-0.008726901126119766,0.10723630372856702,0.06833318720620649,-0.13422660690951904,0,70,255.0,255.0,255.0
64,3.2,-1.5005361815186429,1.4996583340639689,-9.999328866965453,0.006203375139693851,0.003952918741063469,-0.013136273205860687,0.16241673292702713,0.10349529618826682,-0.0421482762801183,0,70,255.0,255.0,255.0
65,3.25,-1.5,1.5,-10.0,0.015703722516006675,0.010006736275028297,-0.012941728754131583,0.2175971621254872,0.1386574051703272,0.04993005434928249,0,70,255.0,255.0,255.0
66,3.3000000000000003,-1.498872624157106,1.5007173807463718,-10.000618472925847,0.03079517648847806,0.019562937102986407,-0.012473169401411136,0.38606099677336514,0.2435906279479952,-0.03118768024046467,0,70,255.0,255.0,255.0
67,3.35,-1.496780095822279,1.5020437380626133,-10.0013149150523,0.05430982219334315,0.03436579906982779,-0.016060496778178016,0.5545248314212416,0.3485238507256623,-0.11230541483021111,0,70,255.0,255.0,255.0
68,3.4000000000000004,-1.4933012554088985,1.5042414050056692,-10.002292120715826,0.08624765963060235,0.05441532217555271,-0.023703710884432294,0.7229886660691196,0.45345707350333025,-0.1934231494199583,0,70,255.0,255.0,255.0
69,3.45,-1.4880149433303458,1.5075727146324833,-10.0037528842529,0.1266086888002551,0.07971150642016081,-0.03540281172017382,0.891452500716996,0.5583902962809973,-0.2745408840097047,0,70,255.0,255.0,255.0
70,3.5,-1.4805,1.5123,-10.0059,0.17539290970230162,0.11025435180365224,-0.051157799285402664,1.0599163353648728,0.6633235190586649,-0.35565861859945114,0,70,255.0,255.0,255.0
