idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
22,1.1,-1.5000000182915887,-1.5000000056460507,-3.6902714209015883,-1.5646481556420193e-07,-4.8295874098592674e-08,-5.475592399378781,1.8022594801378047e-06,5.563020454909543e-07,-4.408839411167076,0,70,255.0,255.0,255.0
23,1.1500000000000001,-1.5000000230662314,-1.5000000071198358,-3.96916913738693,-1.8605415031272744e-08,-5.742919126336815e-09,-5.672457205083726,3.712116541179357e-06,1.1458161533992786e-06,-3.4657528170306753,0,70,255.0,255.0,255.0
24,1.2000000000000002,-1.5000000185605826,-1.5000000057290808,-4.256731235914847,2.1474683855373403e-07,6.62857412413353e-08,-5.822167681081849,5.621973602220909e-06,1.7353302613076027e-06,-2.522666222894274,0,70,255.0,255.0,255.0
25,1.25,-1.5,-1.5,-4.5506,5.435919451908169e-07,1.6779010700442311e-07,-5.924723827373152,7.531830663262454e-06,2.3248443692159244e-06,-1.5795796287578483,0,70,255.0,255.0,255.0
26,1.3,-1.499999966375756,-1.4999999896212306,-4.84860392334267,7.419749849821048e-07,2.2902484708644972e-07,-5.9912982550948986,4.034909283890538e-07,1.2454523406513706e-07,-1.0833974801120017,0,70,255.0,255.0,255.0
27,1.35,-1.4999999317427846,-1.499999978931098,-5.149316340385619,5.839410380297222e-07,1.8024463041093683e-07,-6.033063575384353,-6.724848806484347e-06,-2.0757539010856503e-06,-0.5872153314661551,0,70,255.0,255.0,255.0
28,1.4000000000000001,-1.4999999139219353,-1.49999997343035,-5.451496795757234,6.949010433366939e-08,2.144945697788446e-08,-6.050019788241514,-1.3853188541357746e-05,-4.276053036236438e-06,-0.09103318282030859,0,70,255.0,255.0,255.0
29,1.4500000000000002,-1.4999999307340575,-1.4999999786197347,-5.753904834085899,-8.013778161060537e-07,-2.4736067321270736e-07,-6.0421668936663835,-2.0981528276231148e-05,-6.476352171387225e-06,0.40514896582553805,0,70,255.0,255.0,255.0
30,1.5,-1.5,-1.5,-6.0553,-2.0286627232894406e-06,-6.261857601608368e-07,-6.009504891658961,-2.810986801110452e-05,-8.676651306538005e-06,0.9013311144714109,0,70,255.0,255.0,255.0
31,1.55,-1.5000001254856787,-1.5000000387335677,-6.354407703685159,-2.7690685768833662e-06,-8.547262646703667e-07,-5.949985715653386,-1.5063661326524712e-06,-4.649688738431788e-07,1.4794359257515812,0,70,255.0,255.0,255.0
32,1.6,-1.5000002547372728,-1.500000078629558,-6.649816817555938,-2.179299336554688e-06,-6.726826475451547e-07,-5.861561299083802,2.5097135745799577e-05,7.746713558851648e-06,2.0575407370317516,0,70,255.0,255.0,255.0
33,1.6500000000000001,-1.5000003212460276,-1.5000000991587636,-6.9400820795841405,-2.5935500230340597e-07,-8.005490878520081e-08,-5.74423164195021,5.1700637624251626e-05,1.5958395991546474e-05,2.6356455483119223,0,70,255.0,255.0,255.0
34,1.7000000000000002,-1.5000002585031882,-1.50000007979198,-7.223758227741561,2.9907644258704782e-06,9.231569516094941e-07,-5.59799674425261,7.830413950270367e-05,2.41700784242413e-05,3.2137503595920927,0,70,255.0,255.0,255.0
35,1.75,-1.5,-1.5,-7.4994,7.571058947966946e-06,2.3369529336389242e-06,-5.422856605991002,0.0001049076413811556,3.2381760856936104e-05,3.7918551708722603,0,70,255.0,255.0,255.0
36,1.8,-1.499999531681529,-1.4999998554444982,-7.765510861916696,1.0334299322551358e-05,3.189880211595018e-06,-5.215734882291553,5.621973602220809e-06,1.7353302613075828e-06,4.4930137771056895,0,70,255.0,255.0,255.0
37,1.85,-1.499999049308124,-1.499999706550671,-8.020389189390626,8.133256308189026e-06,2.5104859597696823e-06,-4.973555228280433,-9.366369417671398e-05,-2.8911100334320938e-05,5.194172383339119,0,70,255.0,255.0,255.0
38,1.9000000000000001,-1.4999988010939547,-1.4999996299345946,-8.262282085906211,9.679299048799518e-07,2.987701781629213e-07,-4.69631764395764,-0.00019294936195564876,-5.955753092994946e-05,5.895330989572549,0,70,255.0,255.0,255.0
39,1.9500000000000002,-1.4999990352531902,-1.4999997022123452,-8.489436654947864,-1.116167988737587e-05,-3.4452671332252692e-06,-4.384022129323177,-0.00029223502973458357,-9.020396152557798e-05,6.596489595805978,0,70,255.0,255.0,255.0
40,2.0,-1.5,-1.5,-8.7001,-2.8255573068578343e-05,-8.72162597439486e-06,-4.036668684377044,-0.000391520697513518,-0.00012085039212120636,7.297648202039419,0,70,255.0,255.0,255.0
41,2.0500000000000003,-1.5000017477882046,-1.5000005394884388,-8.892870448648061,-3.856812871332207e-05,-1.1904794581709702e-05,-3.675330755180416,-2.098152827622918e-05,-6.4763521713866e-06,7.155868965825594,0,70,255.0,255.0,255.0
42,2.1,-1.5000035480302303,-1.5000010951677583,-9.067751224881555,-3.035372589620143e-05,-9.36926119153357e-06,-3.321081787794484,0.0003495576409610564,0.00010789768777843213,7.0140897296117695,0,70,255.0,255.0,255.0
43,2.15,-1.5000044743781533,-1.5000013811028579,-9.22509677679102,-3.612364617216552e-06,-1.1150258038665223e-06,-2.9739217822192416,0.0007200968101983418,0.00022227172772825088,6.872310493397946,0,70,255.0,255.0,255.0
44,2.2,-1.5000036004840511,-1.5000011113586387,-9.36526155246699,4.165595512363298e-05,1.2857911581291587e-05,-2.6338507384546888,0.0010906359794356306,0.00033664576767807063,6.730531257184121,0,70,255.0,255.0,255.0
45,2.25,-1.5,-1.5,-9.4886,0.00010545123332634643,3.254955096394052e-05,-2.300868656500829,0.0014611751486729163,0.00045101980762788936,6.588752020970297,0,70,255.0,255.0,255.0
46,2.3000000000000003,-1.4999934771656516,-1.499997986601746,-9.59558414349107,0.00014393821553073695,4.442929811524379e-05,-1.982030096986768,7.830413950269625e-05,2.4170078424238953e-05,6.16479035959208,0,70,255.0,255.0,255.0
47,2.35,-1.4999867585709548,-1.4999959127782962,-9.687156311083159,0.0001132816472766167,3.49665588063646e-05,-1.6843896205416204,-0.0013045668696675112,-0.00040267965077940766,5.740828698213867,0,70,255.0,255.0,255.0
48,2.4000000000000004,-1.4999833013934316,-1.4999948456539731,-9.764376406929715,1.348152856398509e-05,4.161333037302803e-06,-1.4079472271653808,-0.0026874378788377317,-0.000829529379983058,5.316867036835649,0,70,255.0,255.0,255.0
49,2.45,-1.4999865628106057,-1.4999958523531003,-9.82830433518418,-0.00015546214060715606,-4.798637919194111e-05,-1.1527029168580547,-0.004070308888007939,-0.0012563791091867046,4.8929053754574365,0,70,255.0,255.0,255.0
50,2.5,-1.5,-1.5,-9.88,-0.0003935493602368074,-0.0001214765778813672,-0.9186566896196392,-0.005453179897178147,-0.0016832288383903512,4.468943714079219,0,70,255.0,255.0,255.0
51,2.5500000000000003,-1.5000243435491887,-1.5000075141045768,-9.920571377387665,-0.0005371847334096258,-0.00016581239787926547,-0.7086928568725088,-0.00029223502973455603,-9.02039615255693e-05,3.9296095958059514,0,70,255.0,255.0,255.0
52,2.6,-1.5000494176859513,-1.5000152537190572,-9.951318730785813,-0.0004227728632102653,-0.00013049697403392485,-0.5256957300390435,0.0048687098377089896,0.0015028209153391983,3.390275477532688,0,70,255.0,255.0,255.0
53,2.6500000000000004,-1.50006232004812,-1.5000192362812492,-9.97359039549013,-5.0313749638724106e-05,-1.5530306345344798e-05,-0.36966530911923995,0.010029654705152581,0.00309584579220398,2.85094135925942,0,70,255.0,255.0,255.0
54,2.7,-1.5000501482735258,-1.500015479228961,-9.988734706796299,0.0005801926073049912,0.0001790876051864727,-0.240601594113101,0.015190599572596126,0.004688870669068748,2.3116072409861568,0,70,255.0,255.0,255.0
55,2.75,-1.5,-1.5,-9.9981,0.001468746207620883,0.0004533567605615283,-0.13850458502062518,0.02035154444003967,0.0062818955459335146,1.7722731227128934,0,70,255.0,255.0,255.0
56,2.8000000000000003,-1.4999091486375942,-1.499971956979947,-10.002991146958278,0.002004800718107766,0.000618820293401818,-0.06076647552319811,0.0010906359794355253,0.0003366457676780383,1.3372512571841728,0,70,255.0,255.0,255.0
57,2.85,-1.4998155706852399,-1.4999430723454752,-10.004539165773595,0.0015778098055644445,0.00048702133732933485,-0.004779459302207606,-0.018170272481168447,-0.005608604010577384,0.9022293916554559,0,70,255.0,255.0,255.0
58,2.9000000000000004,-1.4997674184140883,-1.4999282092210293,-10.003831611109772,0.00018777346999091036,5.795989234407624e-05,0.029456463642347386,-0.03743118094177259,-0.011553853788832861,0.4672075261267352,0,70,255.0,255.0,255.0
59,2.95,-1.499812844095291,-1.499942230731056,-10.001956037630634,-0.0021653082886128093,-0.0006683640415539496,0.04194129331046614,-0.056692089402376564,-0.01749910356708828,0.03218566059801842,0,70,255.0,255.0,255.0
60,3.0,-1.5,-1.5,-10.0,-0.005481435470246725,-0.0016919504643647459,0.03267502970214919,-0.07595299786298054,-0.023444353345343713,-0.4028362049306983,0,70,255.0,255.0,255.0
61,3.0500000000000003,-1.5003390619004349,-1.500104657975635,-9.998834434779228,-0.0074820181390214385,-0.002309468775728007,0.014654758965316757,-0.004070308888007551,-0.0012563791091865888,-0.31797462454259495,0,70,255.0,255.0,255.0
62,3.1,-1.5006882995730897,-1.5002124568990425,-9.998463806119814,-0.005888466359047512,-0.0018175883752834148,0.000877567247889623,0.0678123800869648,0.02093159512697034,-0.23311304415449238,0,70,255.0,255.0,255.0
63,3.1500000000000004,-1.5008680062955273,-1.500267926834633,-9.99867596007078,-0.0007007801303249191,-0.0002163092630309612,-0.008656545450132464,0.1396950690619378,0.04311956936312747,-0.14825146376638904,0,70,255.0,255.0,255.0
64,3.2,-1.5006984753453099,-1.5002155978468157,-9.999258742681167,0.00808104054714625,0.0024943685610293266,-0.013947579128749332,0.21157775803691015,0.0653075435992844,-0.06338988337828644,0,70,255.0,255.0,255.0
65,3.25,-1.5,-1.5,-10.0,0.020456995673366018,0.0063144450968974555,-0.014995533787961082,0.28346044701188255,0.08749551783544135,0.02147169700981627,0,70,255.0,255.0,255.0
66,3.3000000000000003,-1.4985330037606666,-1.4995478111175136,-10.000763913924812,0.040019271837978064,0.012315054809510268,-0.01638056033806241,0.4990305995725951,0.15252887066906987,-0.07687275901386906,0,70,255.0,255.0,255.0
67,3.35,-1.4958184310224016,-1.4987143000583543,-10.001720009747158,0.07036005563062547,0.021567332163804426,-0.022682809689347952,0.7146007521333058,0.2175622235026978,-0.1752172150375535,0,70,255.0,255.0,255.0
68,3.4000000000000004,-1.4913173564038034,-1.4973368834404384,-10.0031141486071,0.1114793470513088,0.034071277159780096,-0.033902281841817816,0.9301709046940184,0.2825955763363263,-0.27356167106123885,0,70,255.0,255.0,255.0
69,3.45,-1.48449085452347,-1.4952529778816814,-10.005192191644694,0.1633771461000273,0.049826889797437046,-0.05003897679547181,1.145741057254729,0.34762892916995425,-0.37190612708492327,0,70,255.0,255.0,255.0
70,3.5,-1.4748,-1.4923,-10.0082,0.22605345277678132,0.0688341700767754,-0.07109289455031002,1.3613112098154387,0.41266228200358224,-0.47025058310860823,0,70,255.0,255.0,255.0
71,3.5500000000000003,-1.461820123056899,-1.4883496975543111,-10.012331509521525,0.2926529307871083,0.08903324953768779,-0.09394851761307439,1.3026679105976264,0.3953008964329088,-0.44397433940196174,0,70,255.0,255.0,255.0
72,3.6,-1.445583576337304,-1.48341114286754,-10.017572954891552,0.35632024383654415,0.10836425972006633,-0.11549032849050625,1.2440246113798148,0.37793951086223554,-0.4176980956953155,0,70,255.0,255.0,255.0
73,3.6500000000000004,-1.4262369680892597,-1.4775277394036133,-10.02385864550082,0.4170553919250899,0.12682720062391137,-0.13571832718260599,1.1853813121620025,0.3605781252915621,-0.391421851988669,0,70,255.0,255.0,255.0
74,3.7,-1.40392690656081,-1.4707428906264577,-10.03112289074006,0.47485837505274453,0.1444220722492226,-0.1546325136893732,1.1267380129441906,0.3432167397208888,-0.3651456082820228,0,70,255.0,255.0,255.0
75,3.75,-1.3788,-1.4631,-10.0393,0.5297291932195085,0.16114887459600014,-0.17223288801080813,1.0680947137263779,0.3258553541502156,-0.3388693645753771,0,70,255.0,255.0,255.0
76,3.8000000000000003,-1.3509745040117371,-1.4546341986652418,-10.048337247989096,0.5833690050135911,0.17750394703973774,-0.18929736920964882,1.0774977580369125,0.3283475435992852,-0.34370988337824737,0,70,255.0,255.0,255.0
77,3.85,-1.3204552636283822,-1.4453475284714854,-10.058233770686634,0.6374789690231998,0.1939836289559287,-0.2066038763486329,1.0869008023474471,0.33083973304835473,-0.3485504021811176,0,70,255.0,255.0,255.0
78,3.9000000000000004,-1.287218771239158,-1.4352337589451083,-10.069001669389626,0.6920590852483358,0.21058792034457324,-0.22415240942776063,1.0963038466579818,0.3333319224974243,-0.3533909209839879,0,70,255.0,255.0,255.0
79,3.95,-1.2512415192332897,-1.4242866596124872,-10.08065304539508,0.7471093536889981,0.22731682120567118,-0.24194296844703173,1.1057068909685164,0.3358241119464939,-0.3582314397868582,0,70,255.0,255.0,255.0
80,4.0,-1.2125,-1.4125,-10.0932,0.8026297743451872,0.2441703315392225,-0.25997555340644635,1.1151099352790501,0.3383163013955637,-0.3630719585897295,0,70,255.0,255.0,255.0
81,4.05,-1.1709778608961519,-1.399869507784722,-10.1066514985221,0.8581910491585313,0.2610309623033605,-0.2780620055483133,1.1073410572547189,0.3361089291699598,-0.3603861270849502,0,70,255.0,255.0,255.0
82,4.1000000000000005,-1.1266873691491666,-1.3863987432465186,-10.12100396236191,0.9133638800706597,0.27778122445621867,-0.2960141661149415,1.0995721792303872,0.3339015569443559,-0.35770029558017086,0,70,255.0,255.0,255.0
83,4.15,-1.0796479469541058,-1.3720932248159547,-10.136250676940673,0.9681482670815705,0.2944211179977963,-0.3138320351063305,1.091803301206056,0.33169418471875206,-0.3550144640753916,0,70,255.0,255.0,255.0
84,4.2,-1.0298790165060299,-1.3569584709235936,-10.152384927679622,1.022544210191265,0.3109506429280937,-0.33151561252248063,1.0840344231817245,0.32948681249314815,-0.3523286325706123,0,70,255.0,255.0,255.0
85,4.25,-0.9774,-1.341,-10.1694,1.0765517093997425,0.327369799247111,-0.3490648983633916,1.0762655451573924,0.3272794402675454,-0.34964280106583256,0,70,255.0,255.0,255.0
86,4.3,-0.9222292524036553,-1.324222970195871,-10.187289557922508,1.130234798352282,0.34370020374682164,-0.36650260859708894,1.0710580129441927,0.3259367397208826,-0.3478656082820633,0,70,255.0,255.0,255.0
87,4.3500000000000005,-0.8643808597749489,-1.3066310985424399,-10.206048779865723,1.1836575106941623,0.35996347321919947,-0.3838514591915981,1.0658504807309928,0.32459403917421975,-0.346088415498294,0,70,255.0,255.0,255.0
88,4.4,-0.803867840944416,-1.2882277417910732,-10.225673222847682,1.236819846425382,0.3761596076642438,-0.4011114501469185,1.060642948517793,0.32325133862755695,-0.34431122271452475,0,70,255.0,255.0,255.0
89,4.45,-0.7407032147425888,-1.2690162566931378,-10.246158443886427,1.2897218055459412,0.39228860708195507,-0.4182825814630505,1.0554354163045931,0.32190863808089415,-0.3425340299307555,0,70,255.0,255.0,255.0
90,4.5,-0.6749,-1.249,-10.2675,1.3423633880558408,0.40835047147233317,-0.43536485313999396,1.0502278840913863,0.32056593753423,-0.34075683714698535,0,70,255.0,255.0,255.0
91,4.55,-0.6064707294892285,-1.2281826114317937,-10.289693469787867,1.3947737574323382,0.4243282227093512,-0.4523595600633394,1.0461868909685204,0.31854411194649473,-0.339031439786835,0,70,255.0,255.0,255.0
92,4.6000000000000005,-0.5354259917510344,-1.2065688625837212,-10.312734518175201,1.4469820771526933,0.4402048826669828,-0.4692679971186776,1.0421458978456546,0.3165222863587594,-0.3373060424266846,0,70,255.0,255.0,255.0
93,4.65,-0.4617758892682276,-1.1841638080197519,-10.3366188316686,1.4989883472169043,0.4559804513452273,-0.48609016430600804,1.0381049047227886,0.3145004607710241,-0.33558064506653423,0,70,255.0,255.0,255.0
94,4.7,-0.3855305245236137,-1.1609725023038548,-10.361342096774669,1.5507925676249719,0.4716549287440851,-0.502826061625331,1.0340639115999228,0.31247863518328883,-0.3338552477063839,0,70,255.0,255.0,255.0
95,4.75,-0.3067,-1.137,-10.3869,1.6023947383768962,0.48722831486355617,-0.5194756890766463,1.0300229184770462,0.3104568095955549,-0.3321298503462309,0,70,255.0,255.0,255.0
96,4.800000000000001,-0.22529502963943074,-1.1122505840769532,-10.413288562926025,1.653758171918366,0.502746905415774,-0.5360591511495671,1.0245144231817167,0.3102868124931514,-0.33120863257059197,0,70,255.0,255.0,255.0
97,4.8500000000000005,-0.14132877322090864,-1.0867254511226743,-10.440505147433477,1.7048461806950683,0.5182569961128715,-0.5525965523337056,1.0190059278863874,0.3101168153907479,-0.3302874147949531,0,70,255.0,255.0,255.0
98,4.9,-0.054815001982670614,-1.0604250261299184,-10.468547450477915,1.7556587647070043,0.5337585869548488,-0.5690878926290623,1.013497432591058,0.3099468182883444,-0.3293661970193142,0,70,255.0,255.0,255.0
99,4.95,0.03423251283704508,-1.0333497340914415,-10.497413169014903,1.8061959239541738,0.5492516779417058,-0.5855331720356369,1.0079889372957287,0.30977682118594096,-0.32844497924367533,0,70,255.0,255.0,255.0
100,5.0,0.1258,-1.0055,-10.5271,1.8564576584365766,0.5647362690734428,-0.6019323905534298,1.0024804420003939,0.3096068240835379,-0.3275237614680355,0,70,255.0,255.0,255.0
101,5.050000000000001,0.2198740480469574,-0.9768774522603908,-10.557605078508034,1.9064655548942018,0.5801401556275536,-0.6182518353383991,0.9978354163045892,0.30654863808089095,-0.32525402993072683,0,70,255.0,255.0,255.0
102,5.1000000000000005,0.31644268463467473,-0.9474885329255799,-10.588923292090893,1.9562412000670362,0.595391132881532,-0.6344577935465027,0.9931903906087847,0.303490452078244,-0.32298429839341813,0,70,255.0,255.0,255.0
103,5.15,0.41549429719891384,-0.9173408874605734,-10.621048966419737,2.00578459395508,0.6104892008353779,-0.6505502651777407,0.9885453649129801,0.3004322660755971,-0.3207145668561095,0,70,255.0,255.0,255.0
104,5.2,0.5170172731754356,-0.886442161330378,-10.65397642716572,2.055095736558334,0.6254343594890917,-0.6665292502321135,0.9839003392171755,0.29737408007295013,-0.3184448353188008,0,70,255.0,255.0,255.0
105,5.25,0.621,-0.8548,-10.6877,2.104174627876797,0.6402266088426729,-0.6823947487096209,0.9792553135213566,0.29431589407030145,-0.3161751037814948,0,70,255.0,255.0,255.0
106,5.300000000000001,0.7274308374516092,-0.8224212068814809,-10.722214323041843,2.15301960850483,0.6549164720740129,-0.6981655074968193,0.974543911599916,0.29327863518329095,-0.3146552477064283,0,70,255.0,255.0,255.0
107,5.3500000000000005,0.8362980346822162,-0.7893092171750042,-10.757515284202952,2.201629019036789,0.6695544723610022,-0.7138602734802639,0.9698325096784757,0.29224137629628044,-0.3131353916313618,0,70,255.0,255.0,255.0
108,5.4,0.9475898131870195,-0.7554666240277867,-10.793599083843139,2.250002859472677,0.6841406097036409,-0.7294790466599552,0.9651211077570352,0.29120411740926994,-0.31161553555629523,0,70,255.0,255.0,255.0
109,5.45,1.0612943944612152,-0.7208960205870463,-10.830461922322218,2.2981411298124925,0.698674884101929,-0.7450218270358934,0.9604097058355947,0.2901668585222595,-0.31009567948122874,0,70,255.0,255.0,255.0
110,5.5,1.1774,-0.6856,-10.8681,2.3460438300562365,0.7131572955558667,-0.760488614608078,0.9556983039141791,0.28912959963525076,-0.3085758234061622,0,70,255.0,255.0,255.0
111,5.550000000000001,1.2958946021466151,-0.6495809202136825,-10.906509629324594,2.393696011086485,0.7276019560763967,-0.7758861346743247,0.950388937295738,0.28865682118593944,-0.30732497924369007,0,70,255.0,255.0,255.0
112,5.6000000000000005,1.4167651766364677,-0.6128401983744011,-10.945687571097297,2.441082723785811,0.7420229776744609,-0.7912211125324472,0.9450795706772971,0.2881840427366281,-0.30607413508121795,0,70,255.0,255.0,255.0
113,5.65,1.5399984500530135,-0.5753790164282778,-10.985630698207702,2.4882039681542145,0.7564203603500594,-0.8064935481824462,0.9397702040588563,0.28771126428731686,-0.3048232909187458,0,70,255.0,255.0,255.0
114,5.7,1.6655811489797063,-0.5371985563214364,-11.026335883545407,2.535059744191696,0.7707941041031924,-0.8217034416243217,0.9344608374404153,0.28723848583800554,-0.3035724467562737,0,70,255.0,255.0,255.0
115,5.75,1.7935,-0.4983,-11.0678,2.5816500518982557,0.7851442089338599,-0.8368507928580735,0.9291514708219815,0.28676570738869334,-0.30232160259380336,0,70,255.0,255.0,255.0
116,5.800000000000001,1.9237427539619403,-0.45868551226378546,-11.110019959659782,2.628036347149235,0.7994117036204011,-0.8519379538058881,0.9263003392171633,0.2839340800729496,-0.3011648353187752,0,70,255.0,255.0,255.0
117,5.8500000000000005,2.056301258771921,-0.4183611893273893,-11.15299283140786,2.6742800858199725,0.8135376169411551,-0.8669672763899512,0.9234492076123452,0.281102452757206,-0.300008068043747,0,70,255.0,255.0,255.0
118,5.9,2.1911683866009324,-0.3773341102591001,-11.196715723326047,2.7203812679104695,0.8275219488961217,-0.8819387606102628,0.9205980760075271,0.27827082544146237,-0.29885130076871885,0,70,255.0,255.0,255.0
119,5.95,2.3283370096199625,-0.33561135412720716,-11.241185743496157,2.766339893420725,0.8413646994853012,-0.896852406466823,0.9177469444027089,0.27543919812571876,-0.29769453349369074,0,70,255.0,255.0,255.0
120,6.0,2.4678,-0.2932,-11.2864,2.8121559623507397,0.8550658687086935,-0.9117082139596316,0.9148958127978908,0.27260757080997333,-0.29653776621865635,0,70,255.0,255.0,255.0
121,6.050000000000001,2.6095463820056355,-0.2501066307311722,-11.332354532036282,2.857598600316578,0.8686552294419996,-0.9264420501021291,0.902809705835603,0.27096685852226066,-0.2928156794812325,0,70,255.0,255.0,255.0
122,6.1000000000000005,2.7535497882758575,-0.20633584431603938,-11.379041103271264,2.9024369329343003,0.8821625545609197,-0.940989781907755,0.8907235988733154,0.26932614623454804,-0.28909359274380875,0,70,255.0,255.0,255.0
123,6.15,2.899780003543263,-0.16189174253532024,-11.42645040848811,2.946670960203909,0.8955878440654543,-0.9553514093765099,0.8786374919110279,0.2676854339468354,-0.285371506006385,0,70,255.0,255.0,255.0
124,6.2,3.048206812540445,-0.11677842716973402,-11.47457314246997,2.990300682125403,0.9089310979556031,-0.9695269325083935,0.8665513849487403,0.2660447216591228,-0.2816494192689612,0,70,255.0,255.0,255.0
125,6.25,3.1988,-0.071,-11.5234,3.0333260986987827,0.9221923162313663,-0.983516351303406,0.8544652779864386,0.26440400937141284,-0.27792733253153834,0,70,255.0,255.0,255.0
126,6.300000000000001,3.35152291801553,-0.024563964811522333,-11.572919512195096,3.0753612515844546,0.935167378611602,-0.997189845785601,0.8269408374404239,0.25459848583800687,-0.2690124467562536,0,70,255.0,255.0,255.0
