Time [msec],x [m],y [m],z [m],Red,Green,Blue
50000,-14.562,37.1456,10.4655,255,255,255
50250,-15.0939,37.5817,10.4927,255,255,255
50500,-15.6452,38.0147,10.5207,255,255,255
50750,-16.2162,38.444,10.5495,255,255,255
51000,-16.8069,38.8688,10.579,255,255,255
51250,-17.4177,39.2885,10.6093,255,255,255
51500,-18.0486,39.7023,10.6403,255,255,255
51750,-18.7,40.1095,10.672,255,255,255
52000,-19.372,40.5096,10.7044,255,255,255
52250,-20.0648,40.9016,10.7376,255,255,255
52500,-20.7786,41.285,10.7714,255,255,255
52750,-21.5137,41.6591,10.806,255,255,255
53000,-22.2701,42.0232,10.8412,255,255,255
53250,-23.0481,42.3765,10.8771,255,255,255
53500,-23.8479,42.7183,10.9137,255,255,255
53750,-24.6698,43.0481,10.951,255,255,255
54000,-25.5138,43.365,10.9889,255,255,255
54250,-26.3802,43.6684,11.0275,255,255,255
54500,-27.2694,43.9575,11.0667,255,255,255
54750,-28.1815,44.2313,11.1065,255,255,255
55000,-29.1162,44.4889,11.147,255,255,255
55250,-30.0734,44.7293,11.188,255,255,255
55500,-31.0529,44.9516,11.2297,255,255,255
55750,-32.0543,45.1548,11.272,255,255,255
56000,-33.0775,45.338,11.3149,255,255,255
56250,-34.1222,45.5002,11.3583,255,255,255
56500,-35.1882,45.6404,11.4024,255,255,255
56750,-36.2753,45.7577,11.4471,255,255,255
57000,-37.3832,45.8512,11.4923,255,255,255
57250,-38.5117,45.9199,11.5381,255,255,255
57500,-39.6606,45.9629,11.5845,255,255,255
57750,-40.8297,45.9791,11.6314,255,255,255
58000,-42.0186,45.9677,11.6789,255,255,255
58250,-43.2272,45.9276,11.727,255,255,255
58500,-44.4553,45.858,11.7756,255,255,255
58750,-45.7026,45.7579,11.8247,255,255,255
59000,-46.9689,45.6262,11.8744,255,255,255
59250,-48.2537,45.4617,11.9247,255,255,255
59500,-49.5561,45.2636,11.9756,255,255,255
59750,-50.8751,45.0308,12.0271,255,255,255
60000,-52.2097,44.7625,12.0791,255,255,255
60250,-53.5591,44.4577,12.1318,255,255,255
60500,-54.9224,44.1155,12.185,255,255,255
60750,-56.2984,43.7349,12.2387,255,255,255
61000,-57.6865,43.3151,12.293,255,255,255
61250,-59.0855,42.855,12.3478,255,255,255
61500,-60.4945,42.3539,12.4031,255,255,255
61750,-61.9127,41.8106,12.4589,255,255,255
62000,-63.339,41.2244,12.5152,255,255,255
62250,-64.7726,40.5942,12.5721,255,255,255
62500,-66.2125,39.9192,12.6294,255,255,255
62750,-67.6578,39.1984,12.6871,255,255,255
63000,-69.1074,38.4309,12.7454,255,255,255
63250,-70.5606,37.6157,12.8041,255,255,255
63500,-72.0162,36.7518,12.8633,255,255,255
63750,-73.4728,35.8381,12.9229,255,255,255
64000,-74.9287,34.8745,12.9831,255,255,255
64250,-76.3822,33.8604,13.0437,255,255,255
64500,-77.8316,32.7956,13.1048,255,255,255
64750,-79.2752,31.6796,13.1663,255,255,255
65000,-80.7114,30.5122,13.2283,255,255,255
65250,-82.1385,29.293,13.2907,255,255,255
65500,-83.5547,28.0215,13.3535,255,255,255
65750,-84.9585,26.6975,13.4168,255,255,255
66000,-86.3481,25.3206,13.4805,255,255,255
66250,-87.7218,23.8904,13.5445,255,255,255
66500,-89.078,22.4066,13.609,255,255,255
66750,-90.4149,20.8688,13.6738,255,255,255
67000,-91.731,19.2767,13.739,255,255,255
67250,-93.0244,17.6299,13.8046,255,255,255
67500,-94.2936,15.928,13.8706,255,255,255
67750,-95.5368,14.1707,13.9368,255,255,255
68000,-96.7521,12.3576,14.0035,255,255,255
68250,-97.9373,10.4888,14.0705,255,255,255
68500,-99.0903,8.5651,14.138,255,255,255
68750,-100.209,6.5872,14.2059,255,255,255
69000,-101.2915,4.5558,14.2741,255,255,255
69250,-102.3357,2.4718,14.3428,255,255,255
69500,-103.3396,0.3359,14.4118,255,255,255
69750,-104.3013,-1.8512,14.4812,255,255,255
70000,-105.2186,-4.0888,14.5509,255,255,255
70250,-106.0895,-6.3761,14.621,255,255,255
70500,-106.9121,-8.7123,14.6915,255,255,255
70750,-107.6843,-11.0967,14.7623,255,255,255
71000,-108.4041,-13.5285,14.8334,255,255,255
71250,-109.0695,-16.0071,14.9048,255,255,255
71500,-109.6784,-18.5316,14.9765,255,255,255
71750,-110.2288,-21.1013,15.0485,255,255,255
72000,-110.7188,-23.7155,15.1208,255,255,255
72250,-111.1459,-26.3733,15.1934,255,255,255
72500,-111.5081,-29.0732,15.2663,255,255,255
72750,-111.8036,-31.8132,15.3395,255,255,255
73000,-112.0309,-34.5911,15.4129,255,255,255
73250,-112.1884,-37.405,15.4867,255,255,255
73500,-112.2745,-40.2529,15.5607,255,255,255
73750,-112.2877,-43.1327,15.6349,255,255,255
74000,-112.2263,-46.0424,15.7095,255,255,255
74250,-112.0888,-48.9799,15.7843,255,255,255
74500,-111.8736,-51.9433,15.8594,255,255,255
74750,-111.5791,-54.9304,15.9347,255,255,255
75000,-111.2038,-57.9393,16.0103,255,255,255
75250,-110.746,-60.968,16.0862,255,255,255
75500,-110.2042,-64.0143,16.1623,255,255,255
75750,-109.5768,-67.0764,16.2386,255,255,255
76000,-108.8622,-70.1521,16.3152,255,255,255
76250,-108.0588,-73.2393,16.3921,255,255,255
76500,-107.1648,-76.3359,16.4691,255,255,255
76750,-106.1791,-79.4387,16.5464,255,255,255
77000,-105.1012,-82.5448,16.6238,255,255,255
77250,-103.9308,-85.6511,16.7014,255,255,255
77500,-102.6678,-88.7547,16.7792,255,255,255
77750,-101.3117,-91.8527,16.8572,255,255,255
78000,-99.8624,-94.9421,16.9354,255,255,255
78250,-98.3194,-98.02,17.0137,255,255,255
78500,-96.6826,-101.0833,17.0922,255,255,255
78750,-94.9515,-104.1291,17.1709,255,255,255
79000,-93.126,-107.1545,17.2498,255,255,255
79250,-91.2057,-110.1565,17.3288,255,255,255
79500,-89.1904,-113.1321,17.408,255,255,255
79750,-87.0797,-116.0784,17.4874,255,255,255
80000,-84.8733,-118.9924,17.567,255,255,255
80250,-82.571,-121.8712,17.6467,255,255,255
80500,-80.1724,-124.7117,17.7266,255,255,255
80750,-77.6775,-127.5108,17.8066,255,255,255
81000,-75.087,-130.2646,17.8868,255,255,255
81250,-72.4025,-132.9703,17.967,255,255,255
81500,-69.6253,-135.6249,18.0474,255,255,255
81750,-66.757,-138.2253,18.1279,255,255,255
82000,-63.7989,-140.7686,18.2085,255,255,255
82250,-60.7526,-143.2518,18.2891,255,255,255
82500,-57.6193,-145.6718,18.3699,255,255,255
82750,-54.4006,-148.0258,18.4508,255,255,255
83000,-51.098,-150.3107,18.5318,255,255,255
83250,-47.7127,-152.5235,18.6128,255,255,255
83500,-44.2464,-154.6613,18.694,255,255,255
83750,-40.7004,-156.721,18.7752,255,255,255
84000,-37.0762,-158.6997,18.8565,255,255,255
84250,-33.3751,-160.5944,18.9379,255,255,255
84500,-29.5987,-162.4021,19.0193,255,255,255
84750,-25.7486,-164.1195,19.1008,255,255,255
85000,-21.8275,-165.7437,19.1825,255,255,255
85250,-17.8383,-167.2729,19.2641,255,255,255
85500,-13.7842,-168.705,19.3459,255,255,255
85750,-9.668,-170.0382,19.4277,255,255,255
86000,-5.4927,-171.2705,19.5095,255,255,255
86250,-1.2615,-172.4,19.5914,255,255,255
86500,3.0229,-173.4247,19.6733,255,255,255
86750,7.3573,-174.3428,19.7552,255,255,255
87000,11.7387,-175.1522,19.8371,255,255,255
87250,16.1642,-175.8511,19.919,255,255,255
87500,20.6309,-176.4375,20.0008,255,255,255
87750,25.1355,-176.9096,20.0826,255,255,255
88000,29.6753,-177.2652,20.1644,255,255,255
88250,34.2472,-177.5027,20.2461,255,255,255
88500,38.8482,-177.6199,20.3277,255,255,255
88750,43.4753,-177.6149,20.4093,255,255,255
89000,48.1251,-177.4861,20.4908,255,255,255
89250,52.7934,-177.2328,20.5723,255,255,255
89500,57.4765,-176.8548,20.6538,255,255,255
89750,62.1707,-176.3523,20.7352,255,255,255
90000,66.8723,-175.725,20.8167,255,255,255
90250,71.5776,-174.9729,20.8981,255,255,255
90500,76.283,-174.0959,20.9795,255,255,255
90750,80.9847,-173.0941,21.0608,255,255,255
91000,85.6791,-171.9672,21.1422,255,255,255
91250,90.3624,-170.7153,21.2235,255,255,255
91500,95.031,-169.3383,21.3047,255,255,255
91750,99.6812,-167.8361,21.386,255,255,255
92000,104.3093,-166.2086,21.4671,255,255,255
92250,108.9115,-164.4558,21.5483,255,255,255
92500,113.4843,-162.5776,21.6294,255,255,255
92750,118.0239,-160.5739,21.7104,255,255,255
93000,122.5261,-158.4447,21.7913,255,255,255
93250,126.9866,-156.1909,21.8721,255,255,255
93500,131.4024,-153.8145,21.9527,255,255,255
93750,135.7704,-151.3174,22.0332,255,255,255
94000,140.0874,-148.7018,22.1135,255,255,255
94250,144.3503,-145.9694,22.1936,255,255,255
94500,148.5561,-143.1224,22.2736,255,255,255
94750,152.7017,-140.1626,22.3534,255,255,255
95000,156.7839,-137.0922,22.433,255,255,255
95250,160.7998,-133.9129,22.5125,255,255,255
95500,164.746,-130.627,22.5918,255,255,255
95750,168.6197,-127.2362,22.671,255,255,255
96000,172.4176,-123.7426,22.75,255,255,255
96250,176.1367,-120.1483,22.8289,255,255,255
96500,179.7739,-116.455,22.9076,255,255,255
96750,183.3261,-112.665,22.9861,255,255,255
97000,186.7902,-108.78,23.0645,255,255,255
97250,190.1631,-104.8021,23.1428,255,255,255
97500,193.4417,-100.7333,23.2209,255,255,255
97750,196.6227,-96.5762,23.2988,255,255,255
98000,199.704,-92.3346,23.3765,255,255,255
98250,202.6841,-88.0119,23.4539,255,255,255
98500,205.562,-83.6113,23.5311,255,255,255
98750,208.3362,-79.136,23.6081,255,255,255
99000,211.0055,-74.5896,23.6848,255,255,255
99250,213.5688,-69.9751,23.7613,255,255,255
99500,216.0247,-65.2959,23.8375,255,255,255
99750,218.372,-60.5552,23.9135,255,255,255
100000,220.6094,-55.7565,23.9893,255,255,255
100250,222.7356,-50.903,24.0649,255,255,255
100500,224.7495,-45.9979,24.1401,255,255,255
100750,226.6498,-41.0445,24.2152,255,255,255
101000,228.4352,-36.0462,24.29,255,255,255
101250,230.1044,-31.0063,24.3646,255,255,255
101500,231.6562,-25.928,24.439,255,255,255
101750,233.0894,-20.8146,24.5131,255,255,255
102000,234.4026,-15.6694,24.587,255,255,255
102250,235.5947,-10.4957,24.6606,255,255,255
102500,236.6647,-5.2974,24.734,255,255,255
102750,237.613,-0.0784,24.8071,255,255,255
103000,238.4405,5.158,24.8798,255,255,255
103250,239.1482,10.4087,24.9522,255,255,255
103500,239.7368,15.6705,25.0242,255,255,255
103750,240.2074,20.9403,25.0959,255,255,255
104000,240.5608,26.2149,25.1672,255,255,255
104250,240.7979,31.4912,25.2383,255,255,255
104500,240.9195,36.7661,25.3089,255,255,255
104750,240.9266,42.0363,25.3792,255,255,255
105000,240.82,47.2988,25.4492,255,255,255
105250,240.6007,52.5504,25.5189,255,255,255
105500,240.2695,57.7879,25.5882,255,255,255
105750,239.8273,63.0083,25.6571,255,255,255
106000,239.275,68.2083,25.7257,255,255,255
106250,238.6135,73.3848,25.794,255,255,255
106500,237.8437,78.5346,25.8619,255,255,255
106750,236.9665,83.6547,25.9295,255,255,255
107000,235.9827,88.7418,25.9967,255,255,255
107250,234.8937,93.7928,26.0636,255,255,255
107500,233.7021,98.805,26.1301,255,255,255
107750,232.4102,103.7766,26.1963,255,255,255
108000,231.0203,108.7057,26.2621,255,255,255
108250,229.5348,113.5905,26.3274,255,255,255
108500,227.956,118.4291,26.3924,255,255,255
108750,226.2863,123.2197,26.457,255,255,255
109000,224.528,127.9604,26.5211,255,255,255
109250,222.6835,132.6493,26.5849,255,255,255
109500,220.7549,137.2846,26.6481,255,255,255
109750,218.7449,141.8645,26.711,255,255,255
110000,216.6555,146.3871,26.7733,255,255,255
110250,214.4892,150.8505,26.8352,255,255,255
110500,212.2484,155.2528,26.8967,255,255,255
110750,209.9353,159.5923,26.9576,255,255,255
111000,207.5523,163.8671,27.018,255,255,255
111250,205.1017,168.0752,27.0779,255,255,255
111500,202.5859,172.2149,27.1373,255,255,255
111750,200.0072,176.2844,27.1962,255,255,255
112000,197.3684,180.2817,27.2545,255,255,255
112250,194.6728,184.2063,27.3124,255,255,255
112500,191.923,188.058,27.3699,255,255,255
112750,189.1217,191.8367,27.4269,255,255,255
113000,186.2717,195.5421,27.4835,255,255,255
113250,183.3755,199.1741,27.5396,255,255,255
113500,180.4359,202.7326,27.5952,255,255,255
113750,177.4554,206.2175,27.6503,255,255,255
114000,174.4369,209.6286,27.705,255,255,255
114250,171.3829,212.9657,27.7592,255,255,255
114500,168.2961,216.2286,27.8128,255,255,255
114750,165.1792,219.4174,27.866,255,255,255
115000,162.0348,222.5317,27.9187,255,255,255
115250,158.8657,225.5714,27.9708,255,255,255
115500,155.6745,228.5364,28.0224,255,255,255
115750,152.4638,231.4266,28.0735,255,255,255
116000,149.2364,234.2417,28.1241,255,255,255
116250,145.9949,236.9817,28.1741,255,255,255
116500,142.7419,239.6464,28.2236,255,255,255
116750,139.4802,242.2356,28.2726,255,255,255
117000,136.2124,244.7491,28.3209,255,255,255
117250,132.9414,247.1874,28.3687,255,255,255
117500,129.6699,249.5518,28.4159,255,255,255
117750,126.4001,251.8434,28.4625,255,255,255
118000,123.1339,254.0633,28.5085,255,255,255
118250,119.8735,256.2125,28.5539,255,255,255
118500,116.6209,258.2922,28.5986,255,255,255
118750,113.3782,260.3034,28.6428,255,255,255
119000,110.1474,262.2473,28.6863,255,255,255
119250,106.9306,264.1248,28.7292,255,255,255
119500,103.7298,265.937,28.7714,255,255,255
119750,100.5471,267.6852,28.8131,255,255,255
120000,97.3847,269.3702,28.8541,255,255,255
120250,94.2444,270.9933,28.8944,255,255,255
120500,91.1285,272.5554,28.9341,255,255,255
120750,88.0389,274.0578,28.9732,255,255,255
121000,84.9778,275.5014,29.0116,255,255,255
121250,81.9471,276.8873,29.0494,255,255,255
121500,78.949,278.2167,29.0865,255,255,255
121750,75.9855,279.4905,29.1229,255,255,255
122000,73.0586,280.71,29.1587,255,255,255
122250,70.1705,281.8761,29.1938,255,255,255
122500,67.3232,282.9899,29.2283,255,255,255
122750,64.5186,284.0532,29.262,255,255,255
123000,61.7582,285.0684,29.2951,255,255,255
123250,59.043,286.0367,29.3275,255,255,255
123500,56.3742,286.9594,29.3592,255,255,255
123750,53.753,287.8376,29.3902,255,255,255
124000,51.1805,288.6728,29.4204,255,255,255
124250,48.6578,289.466,29.45,255,255,255
124500,46.1862,290.2187,29.4788,255,255,255
124750,43.7666,290.9319,29.5069,255,255,255
125000,41.4004,291.6071,29.5343,255,255,255
125250,39.0886,292.2453,29.561,255,255,255
125500,36.8324,292.848,29.5869,255,255,255
125750,34.6329,293.4162,29.6121,255,255,255
126000,32.4914,293.9514,29.6365,255,255,255
126250,30.4088,294.4546,29.6602,255,255,255
126500,28.3864,294.9273,29.6832,255,255,255
126750,26.4253,295.3705,29.7054,255,255,255
127000,24.5268,295.7857,29.7268,255,255,255
127250,22.6918,296.1739,29.7475,255,255,255
127500,20.9216,296.5366,29.7674,255,255,255
127750,19.2173,296.8749,29.7866,255,255,255
128000,17.58,297.19,29.805,255,255,255
128250,16.011,297.4833,29.8225,255,255,255
128500,14.5113,297.756,29.8394,255,255,255
128750,13.0821,298.0093,29.8554,255,255,255
129000,11.724,298.2442,29.8706,255,255,255
129250,10.4367,298.4612,29.8849,255,255,255
129500,9.221,298.6609,29.8984,255,255,255
129750,8.0774,298.844,29.911,255,255,255
130000,7.0066,299.0112,29.9228,255,255,255
130250,6.0093,299.163,29.9337,255,255,255
130500,5.0861,299.3001,29.9438,255,255,255
130750,4.2378,299.4231,29.9531,255,255,255
131000,3.4649,299.5328,29.9616,255,255,255
131250,2.7681,299.6296,29.9692,255,255,255
131500,2.1481,299.7144,29.976,255,255,255
131750,1.6055,299.7878,29.9821,255,255,255
132000,1.1458,299.8495,29.9872,255,255,255
132250,0.774,299.899,29.9914,255,255,255
132500,0.4837,299.9373,29.9946,255,255,255
132750,0.2681,299.9656,29.997,255,255,255
133000,0.1202,299.9847,29.9987,255,255,255
133250,0.0333,299.9958,29.9996,255,255,255
133500,0.0007,299.9999,30,255,255,255
133750,0,300,30,255,255,255
134000,0,300,30,255,255,255
134250,0,300,30,255,255,255
134500,0,300,30,255,255,255
134750,0,300,30,255,255,255
135000,0,300,30,255,255,255
135250,0,300,30,255,255,255
135500,0,300,30,255,255,255
135750,0,300,30,255,255,255
136000,0,300,30,255,255,255
136250,0,300,30,255,255,255
136500,0,300,30,255,255,255
136750,0,300,30,255,255,255
137000,0,300,30,255,255,255
137250,0,300,30,255,255,255
137500,0,300,30,255,255,255
137750,0,300,30,255,255,255
138000,0,300,30,255,255,255
138250,0,300,30,255,255,255
138500,0,300,30,255,255,255
138750,0,300,30,255,255,255
139000,0,300,30,255,255,255
139250,0,300,30,255,255,255
139500,0,300,30,255,255,255
139750,0,300,30,255,255,255
140000,0,300,30,255,255,255
140250,0,300,30,255,255,255
140500,0,300,30,255,255,255
140750,0,300,30,255,255,255
141000,0,300,30,255,255,255
141250,0,300,30,255,255,255
141500,0,300,30,255,255,255
141750,0,300,30,255,255,255
142000,0,300,30,255,255,255
142250,0,300,30,255,255,255
142500,0,300,30,255,255,255
142750,0,300,30,255,255,255
143000,0,300,30,255,255,255
143250,0,300,30,255,255,255
143500,0,300,30,255,255,255
143750,0,300,30,255,255,255
144000,0,300,30,255,255,255
144250,0,300,30,255,255,255
144500,0,300,30,255,255,255
144750,0,300,30,255,255,255
145000,0,300,30,255,255,255
145250,0,300,30,255,255,255
145500,0,300,30,255,255,255
145750,0,300,30,255,255,255
146000,0,300,30,255,255,255
146250,0,300,30,255,255,255
146500,0,300,30,255,255,255
146750,0,300,30,255,255,255
147000,0,300,30,255,255,255
147250,0,300,30,255,255,255
147500,0,300,30,255,255,255
147750,0,300,30,255,255,255
148000,0,300,30,255,255,255
148250,0,300,30,255,255,255
148500,0,300,30,255,255,255
148750,0,300,30,255,255,255
149000,0,300,30,255,255,255
149250,0,300,30,255,255,255
149500,0,300,30,255,255,255
149750,0,300,30,255,255,255
150000,0,299.8868,29.9925,255,255,255
150250,0,299.7508,29.9835,255,255,255
150500,0,299.3787,29.9587,255,255,255
150750,0,298.4099,29.894,255,255,255
151000,0,296.9702,29.7978,255,255,255
151250,0,295.1954,29.6794,255,255,255
151500,0,293.1519,29.5432,255,255,255
151750,0,290.7778,29.385,255,255,255
152000,0,288.0831,29.2055,255,255,255
152250,0,285.0801,29.0053,255,255,255
152500,0,281.7811,28.7855,255,255,255
152750,0,278.1984,28.5467,255,255,255
153000,0,274.3443,28.2898,255,255,255
153250,0,270.231,28.0156,255,255,255
153500,0,265.871,27.725,255,255,255
153750,0,261.2765,27.4188,255,255,255
