Time [msec],x [m],y [m],z [m],Red,Green,Blue
23750,33.9512,13.1172,19.0749,255,255,255
24000,33.063,10.8708,19.4291,255,255,255
24250,32.1681,8.6073,19.786,255,255,255
24500,31.2767,6.3526,20.1415,255,255,255
24750,30.3988,4.1322,20.4916,255,255,255
25000,29.5446,1.972,20.8323,255,255,255
25250,28.7244,-0.1024,21.1594,255,255,255
25500,27.9482,-2.0651,21.469,255,255,255
25750,27.2262,-3.8906,21.757,255,255,255
26000,26.5701,-5.5498,22.0188,255,255,255
26250,25.9909,-7.0145,22.2498,255,255,255
26500,25.4965,-8.2654,22.4471,255,255,255
26750,25.0942,-9.2834,22.6076,255,255,255
27000,24.7916,-10.0492,22.7283,255,255,255
27250,24.5963,-10.5436,22.8062,255,255,255
27500,24.5157,-10.7476,22.8383,255,255,255
27750,24.514,-10.752,22.839,255,255,255
28000,24.514,-10.752,22.839,255,255,255
28250,24.514,-10.752,22.839,255,255,255
28500,24.514,-10.752,22.839,255,255,255
28750,24.514,-10.752,22.839,255,255,255
29000,24.514,-10.752,22.839,255,255,255
29250,24.514,-10.752,22.839,255,255,255
29500,24.514,-10.752,22.839,255,255,255
29750,24.514,-10.752,22.839,255,255,255
30000,24.514,-10.752,22.839,255,255,255
30250,24.514,-10.752,22.839,255,255,255
30500,24.514,-10.752,22.839,255,255,255
30750,24.514,-10.752,22.839,255,255,255
31000,24.514,-10.752,22.839,255,255,255
31250,24.514,-10.752,22.839,255,255,255
31500,24.514,-10.752,22.839,255,255,255
31750,24.514,-10.752,22.839,255,255,255
32000,24.514,-10.752,22.839,255,255,255
32250,24.514,-10.752,22.839,255,255,255
32500,24.514,-10.752,22.839,255,255,255
32750,24.514,-10.752,22.839,255,255,255
33000,24.514,-10.752,22.839,255,255,255
33250,24.514,-10.752,22.839,255,255,255
33500,24.514,-10.752,22.839,255,255,255
33750,24.514,-10.752,22.839,255,255,255
34000,24.514,-10.752,22.839,255,255,255
34250,24.514,-10.752,22.839,255,255,255
34500,24.514,-10.752,22.839,255,255,255
34750,24.514,-10.752,22.839,255,255,255
35000,24.514,-10.752,22.839,255,255,255
35250,24.514,-10.752,22.839,255,255,255
35500,24.514,-10.752,22.839,255,255,255
35750,24.514,-10.752,22.839,255,255,255
36000,24.514,-10.752,22.839,255,255,255
36250,24.514,-10.752,22.839,255,255,255
36500,24.514,-10.752,22.839,255,255,255
36750,24.5112,-10.7532,22.8331,255,255,255
37000,24.5001,-10.758,22.8109,255,255,255
37250,24.4797,-10.7667,22.7731,255,255,255
37500,24.4492,-10.7799,22.7205,255,255,255
37750,24.4079,-10.7978,22.6539,255,255,255
38000,24.3548,-10.8209,22.5743,255,255,255
38250,24.2893,-10.8494,22.4824,255,255,255
38500,24.2105,-10.8838,22.3793,255,255,255
38750,24.1175,-10.9244,22.2657,255,255,255
39000,24.0097,-10.9717,22.1425,255,255,255
39250,23.8862,-11.0259,22.0106,255,255,255
39500,23.7462,-11.0875,21.8708,255,255,255
39750,23.5888,-11.1568,21.7241,255,255,255
40000,23.4133,-11.2342,21.5712,255,255,255
40250,23.2215,-11.3185,21.4131,255,255,255
40500,23.0137,-11.4098,21.2528,255,255,255
40750,22.7832,-11.5135,21.0952,255,255,255
41000,22.5231,-11.6346,20.9451,255,255,255
41250,22.2401,-11.7697,20.8024,255,255,255
41500,21.9566,-11.9052,20.6599,255,255,255
41750,21.8591,-12.0087,20.5012,255,255,255
42000,22.3518,-11.9817,20.2723,255,255,255
42250,24.1725,-11.6533,19.8847,255,255,255
42500,26.9056,-11.1106,19.392,255,255,255
42750,30.2649,-10.4093,18.8347,255,255,255
43000,34.2844,-9.5361,18.2138,255,255,255
43250,38.8662,-8.5152,17.5402,255,255,255
43500,43.9077,-7.3722,16.8254,255,255,255
43750,49.3063,-6.1327,16.081,255,255,255
44000,54.9594,-4.8221,15.3183,255,255,255
44250,60.7644,-3.4661,14.5489,255,255,255
44500,66.6187,-2.0902,13.7843,255,255,255
44750,72.4198,-0.7199,13.0359,255,255,255
45000,78.065,0.6193,12.3153,255,255,255
45250,83.4518,1.9018,11.6338,255,255,255
45500,88.4776,3.1021,11.003,255,255,255
45750,93.0397,4.1945,10.4343,255,255,255
46000,97.0357,5.1537,9.9393,255,255,255
46250,100.3628,5.954,9.5293,255,255,255
46500,102.9186,6.5699,9.2159,255,255,255
46750,104.6004,6.9758,9.0106,255,255,255
47000,105.3056,7.1463,8.9249,255,255,255
47250,105.321,7.15,8.923,255,255,255
47500,105.321,7.15,8.923,255,255,255
47750,105.321,7.15,8.923,255,255,255
48000,105.321,7.15,8.923,255,255,255
48250,105.321,7.15,8.923,255,255,255
48500,105.321,7.15,8.923,255,255,255
48750,105.321,7.15,8.923,255,255,255
49000,105.321,7.15,8.923,255,255,255
49250,105.321,7.15,8.923,255,255,255
49500,105.321,7.15,8.923,255,255,255
49750,105.321,7.15,8.923,255,255,255
50000,105.321,7.15,8.923,255,255,255
50250,105.321,7.15,8.923,255,255,255
50500,105.321,7.15,8.923,255,255,255
50750,105.321,7.15,8.923,255,255,255
51000,105.321,7.15,8.923,255,255,255
51250,105.321,7.15,8.923,255,255,255
51500,105.321,7.15,8.923,255,255,255
51750,105.321,7.15,8.923,255,255,255
52000,105.321,7.15,8.923,255,255,255
52250,105.321,7.15,8.923,255,255,255
52500,105.321,7.15,8.923,255,255,255
52750,105.321,7.15,8.923,255,255,255
53000,105.321,7.15,8.923,255,255,255
53250,105.321,7.15,8.923,255,255,255
53500,105.321,7.15,8.923,255,255,255
53750,105.321,7.15,8.923,255,255,255
54000,105.321,7.15,8.923,255,255,255
54250,105.321,7.15,8.923,255,255,255
54500,105.321,7.15,8.923,255,255,255
54750,105.321,7.15,8.923,255,255,255
55000,105.321,7.15,8.923,255,255,255
55250,105.321,7.15,8.923,255,255,255
55500,105.321,7.15,8.923,255,255,255
55750,105.321,7.15,8.923,255,255,255
56000,105.321,7.15,8.923,255,255,255
56250,105.321,7.15,8.923,255,255,255
56500,105.321,7.15,8.923,255,255,255
56750,105.321,7.15,8.923,255,255,255
57000,105.321,7.15,8.923,255,255,255
57250,105.321,7.15,8.923,255,255,255
57500,105.321,7.15,8.923,255,255,255
57750,105.321,7.15,8.923,255,255,255
58000,105.321,7.15,8.923,255,255,255
58250,105.321,7.15,8.923,255,255,255
58500,105.321,7.15,8.923,255,255,255
58750,105.321,7.15,8.923,255,255,255
59000,105.321,7.15,8.923,255,255,255
59250,105.321,7.15,8.923,255,255,255
59500,105.321,7.15,8.923,255,255,255
59750,105.321,7.15,8.923,255,255,255
60000,105.321,7.15,8.923,255,255,255
60250,105.321,7.15,8.923,255,255,255
60500,105.321,7.15,8.923,255,255,255
60750,105.321,7.15,8.923,255,255,255
61000,105.321,7.15,8.923,255,255,255
61250,105.321,7.15,8.923,255,255,255
61500,105.321,7.15,8.923,255,255,255
61750,105.321,7.15,8.923,255,255,255
62000,105.321,7.15,8.923,255,255,255
62250,105.321,7.15,8.923,255,255,255
62500,105.321,7.15,8.923,255,255,255
62750,105.321,7.15,8.923,255,255,255
63000,105.321,7.15,8.923,255,255,255
63250,105.321,7.15,8.923,255,255,255
63500,105.321,7.15,8.923,255,255,255
63750,105.321,7.15,8.923,255,255,255
64000,105.321,7.15,8.923,255,255,255
64250,105.321,7.15,8.923,255,255,255
64500,105.321,7.15,8.923,255,255,255
64750,105.321,7.15,8.923,255,255,255
65000,105.321,7.15,8.923,255,255,255
65250,105.321,7.15,8.923,255,255,255
65500,105.321,7.15,8.923,255,255,255
65750,105.321,7.15,8.923,255,255,255
66000,105.321,7.15,8.923,255,255,255
66250,105.321,7.15,8.923,255,255,255
66500,105.321,7.15,8.923,255,255,255
66750,105.321,7.15,8.923,255,255,255
67000,105.321,7.15,8.923,255,255,255
67250,105.321,7.15,8.923,255,255,255
67500,105.321,7.15,8.923,255,255,255
67750,105.321,7.15,8.923,255,255,255
68000,105.321,7.15,8.923,255,255,255
68250,105.321,7.15,8.923,255,255,255
68500,105.321,7.15,8.923,255,255,255
68750,105.321,7.15,8.923,255,255,255
69000,105.321,7.15,8.923,255,255,255
69250,105.321,7.15,8.923,255,255,255
69500,105.321,7.15,8.923,255,255,255
69750,105.321,7.15,8.923,255,255,255
70000,105.321,7.15,8.923,255,255,255
70250,105.321,7.15,8.923,255,255,255
70500,105.321,7.15,8.923,255,255,255
70750,105.321,7.15,8.923,255,255,255
71000,105.321,7.15,8.923,255,255,255
71250,105.321,7.15,8.923,255,255,255
71500,105.321,7.15,8.923,255,255,255
71750,105.321,7.15,8.923,255,255,255
72000,105.321,7.15,8.923,255,255,255
72250,105.321,7.15,8.923,255,255,255
72500,105.321,7.15,8.923,255,255,255
72750,105.321,7.15,8.923,255,255,255
73000,105.321,7.15,8.923,255,255,255
73250,105.321,7.15,8.923,255,255,255
73500,105.321,7.15,8.923,255,255,255
73750,105.321,7.15,8.923,255,255,255
74000,105.321,7.15,8.923,255,255,255
74250,105.321,7.15,8.923,255,255,255
74500,105.321,7.15,8.923,255,255,255
74750,105.321,7.15,8.923,255,255,255
75000,105.321,7.15,8.923,255,255,255
75250,105.321,7.15,8.923,255,255,255
75500,105.321,7.15,8.923,255,255,255
75750,105.321,7.15,8.923,255,255,255
76000,105.321,7.15,8.923,255,255,255
76250,105.321,7.15,8.923,255,255,255
76500,105.321,7.15,8.923,255,255,255
76750,105.321,7.15,8.923,255,255,255
77000,105.321,7.15,8.923,255,255,255
77250,105.321,7.15,8.923,255,255,255
77500,105.321,7.15,8.923,255,255,255
77750,105.321,7.15,8.923,255,255,255
78000,105.321,7.15,8.923,255,255,255
78250,105.321,7.15,8.923,255,255,255
78500,105.321,7.15,8.923,255,255,255
78750,105.321,7.15,8.923,255,255,255
79000,105.321,7.15,8.923,255,255,255
79250,105.321,7.15,8.923,255,255,255
79500,105.321,7.15,8.923,255,255,255
79750,105.321,7.15,8.923,255,255,255
80000,105.321,7.15,8.923,255,255,255
80250,105.321,7.15,8.923,255,255,255
80500,105.321,7.15,8.923,255,255,255
80750,105.321,7.15,8.923,255,255,255
81000,105.321,7.15,8.923,255,255,255
81250,105.321,7.15,8.923,255,255,255
81500,105.321,7.15,8.923,255,255,255
81750,105.321,7.15,8.923,255,255,255
82000,105.321,7.15,8.923,255,255,255
82250,105.321,7.15,8.923,255,255,255
82500,105.321,7.15,8.923,255,255,255
82750,105.321,7.15,8.923,255,255,255
83000,105.321,7.15,8.923,255,255,255
83250,105.321,7.15,8.923,255,255,255
83500,105.321,7.15,8.923,255,255,255
83750,105.321,7.15,8.923,255,255,255
84000,105.321,7.15,8.923,255,255,255
84250,105.321,7.15,8.923,255,255,255
84500,105.321,7.15,8.923,255,255,255
84750,105.321,7.15,8.923,255,255,255
85000,105.321,7.15,8.923,255,255,255
85250,105.321,7.15,8.923,255,255,255
85500,105.321,7.15,8.923,255,255,255
85750,105.321,7.15,8.923,255,255,255
86000,105.321,7.15,8.923,255,255,255
86250,105.321,7.15,8.923,255,255,255
86500,105.321,7.15,8.923,255,255,255
86750,105.321,7.15,8.923,255,255,255
87000,105.321,7.15,8.923,255,255,255
87250,105.321,7.15,8.923,255,255,255
87500,105.321,7.15,8.923,255,255,255
87750,105.321,7.15,8.923,255,255,255
88000,105.321,7.15,8.923,255,255,255
88250,105.321,7.15,8.923,255,255,255
88500,105.321,7.15,8.923,255,255,255
88750,105.321,7.15,8.923,255,255,255
89000,105.321,7.15,8.923,255,255,255
89250,105.321,7.15,8.923,255,255,255
89500,105.321,7.15,8.923,255,255,255
89750,105.321,7.15,8.923,255,255,255
90000,105.321,7.15,8.923,255,255,255
90250,105.321,7.15,8.923,255,255,255
90500,105.321,7.15,8.923,255,255,255
90750,105.321,7.15,8.923,255,255,255
91000,105.321,7.15,8.923,255,255,255
91250,105.321,7.15,8.923,255,255,255
91500,105.321,7.15,8.923,255,255,255
91750,105.321,7.15,8.923,255,255,255
92000,105.321,7.15,8.923,255,255,255
92250,105.321,7.15,8.923,255,255,255
92500,105.321,7.15,8.923,255,255,255
92750,105.321,7.15,8.923,255,255,255
93000,105.321,7.15,8.923,255,255,255
93250,105.321,7.15,8.923,255,255,255
93500,105.321,7.15,8.923,255,255,255
93750,105.321,7.15,8.923,255,255,255
94000,105.321,7.15,8.923,255,255,255
94250,105.321,7.15,8.923,255,255,255
94500,105.321,7.15,8.923,255,255,255
94750,105.321,7.15,8.923,255,255,255
95000,105.321,7.15,8.923,255,255,255
95250,105.321,7.15,8.923,255,255,255
95500,105.321,7.15,8.923,255,255,255
95750,105.321,7.15,8.923,255,255,255
96000,105.321,7.15,8.923,255,255,255
96250,105.321,7.15,8.923,255,255,255
96500,105.321,7.15,8.923,255,255,255
96750,105.321,7.15,8.923,255,255,255
97000,105.321,7.15,8.923,255,255,255
97250,105.321,7.15,8.923,255,255,255
97500,105.321,7.15,8.923,255,255,255
97750,105.321,7.15,8.923,255,255,255
98000,105.321,7.15,8.923,255,255,255
98250,105.321,7.15,8.923,255,255,255
98500,105.321,7.15,8.923,255,255,255
98750,105.321,7.15,8.923,255,255,255
99000,105.321,7.15,8.923,255,255,255
99250,105.321,7.15,8.923,255,255,255
99500,105.321,7.15,8.923,255,255,255
99750,105.321,7.15,8.923,255,255,255
100000,105.321,7.15,8.923,255,255,255
100250,105.321,7.15,8.923,255,255,255
100500,105.2951,7.1496,8.9238,255,255,255
100750,105.1949,7.148,8.9268,255,255,255
101000,105.0182,7.1452,8.9322,255,255,255
101250,104.7641,7.1412,8.9399,255,255,255
101500,104.4314,7.136,8.9499,255,255,255
101750,104.0192,7.1296,8.9624,255,255,255
102000,103.5263,7.1219,8.9773,255,255,255
102250,102.9518,7.113,8.9946,255,255,255
102500,102.2946,7.1028,9.0144,255,255,255
102750,101.5573,7.0914,9.0367,255,255,255
103000,100.7473,7.0788,9.0611,255,255,255
103250,99.8671,7.0649,9.0878,255,255,255
103500,98.9188,7.05,9.1164,255,255,255
103750,97.9047,7.0339,9.1471,255,255,255
104000,96.8271,7.0168,9.1797,255,255,255
104250,95.6882,6.9987,9.2141,255,255,255
104500,94.4902,6.9796,9.2504,255,255,255
104750,93.2353,6.9596,9.2883,255,255,255
105000,91.9259,6.9388,9.3278,255,255,255
105250,90.564,6.9171,9.3689,255,255,255
105500,89.1521,6.8947,9.4114,255,255,255
105750,87.6922,6.8715,9.4554,255,255,255
106000,86.1866,6.8476,9.5007,255,255,255
106250,84.6377,6.8231,9.5472,255,255,255
106500,83.0475,6.798,9.5949,255,255,255
106750,81.4184,6.7724,9.6437,255,255,255
107000,79.7525,6.7462,9.6936,255,255,255
107250,78.0522,6.7194,9.7445,255,255,255
107500,76.3196,6.6921,9.7964,255,255,255
107750,74.557,6.6644,9.8492,255,255,255
108000,72.7666,6.6362,9.9029,255,255,255
108250,70.9507,6.6075,9.9574,255,255,255
108500,69.1114,6.5785,10.0126,255,255,255
108750,67.2512,6.5492,10.0685,255,255,255
109000,65.372,6.5195,10.1249,255,255,255
109250,63.4763,6.4896,10.1819,255,255,255
109500,61.5662,6.4594,10.2393,255,255,255
109750,59.6441,6.4291,10.2971,255,255,255
110000,57.712,6.3985,10.3552,255,255,255
110250,55.7723,6.3679,10.4135,255,255,255
110500,53.8271,6.3371,10.4721,255,255,255
110750,51.8788,6.3063,10.5307,255,255,255
111000,49.9296,6.2755,10.5894,255,255,255
111250,47.9816,6.2447,10.648,255,255,255
111500,46.0372,6.2139,10.7066,255,255,255
111750,44.0986,6.1832,10.7649,255,255,255
112000,42.168,6.1526,10.8231,255,255,255
112250,40.2476,6.1222,10.881,255,255,255
112500,38.3397,6.092,10.9385,255,255,255
112750,36.4466,6.062,10.9955,255,255,255
113000,34.5704,6.0323,11.0521,255,255,255
113250,32.7134,6.0028,11.1081,255,255,255
113500,30.8778,5.9738,11.1634,255,255,255
113750,29.0659,5.945,11.218,255,255,255
114000,27.2798,5.9167,11.2719,255,255,255
114250,25.522,5.8888,11.3249,255,255,255
114500,23.7945,5.8614,11.377,255,255,255
114750,22.0996,5.8346,11.4282,255,255,255
115000,20.4396,5.8082,11.4783,255,255,255
115250,18.8167,5.7825,11.5273,255,255,255
115500,17.2331,5.7574,11.575,255,255,255
115750,15.691,5.7329,11.6216,255,255,255
116000,14.1928,5.7091,11.6668,255,255,255
116250,12.7405,5.6861,11.7107,255,255,255
116500,11.3366,5.6638,11.7531,255,255,255
116750,9.9832,5.6423,11.7939,255,255,255
117000,8.6825,5.6216,11.8332,255,255,255
117250,7.4368,5.6019,11.8708,255,255,255
117500,6.2483,5.583,11.9067,255,255,255
117750,5.1193,5.5651,11.9408,255,255,255
118000,4.0519,5.5481,11.9731,255,255,255
118250,3.0485,5.5322,12.0034,255,255,255
118500,2.1113,5.5173,12.0317,255,255,255
118750,1.2424,5.5035,12.0579,255,255,255
119000,0.4442,5.4908,12.0821,255,255,255
119250,-0.2811,5.4793,12.104,255,255,255
119500,-0.9313,5.4689,12.1236,255,255,255
119750,-1.5041,5.4598,12.1409,255,255,255
120000,-1.9974,5.452,12.1559,255,255,255
120250,-2.4089,5.4455,12.1683,255,255,255
120500,-2.7362,5.4403,12.1782,255,255,255
120750,-2.9773,5.4364,12.1855,255,255,255
121000,-3.1299,5.434,12.1901,255,255,255
121250,-3.1917,5.433,12.192,255,255,255
121500,-3.193,5.433,12.192,255,255,255
121750,-3.193,5.433,12.192,255,255,255
122000,-3.193,5.433,12.192,255,255,255
122250,-3.193,5.433,12.192,255,255,255
122500,-3.193,5.433,12.192,255,255,255
122750,-3.193,5.433,12.1828,255,255,255
123000,-3.193,5.433,12.1478,255,255,255
123250,-3.193,5.433,12.0875,255,255,255
123500,-3.193,5.433,12.0027,255,255,255
123750,-3.193,5.433,11.8941,255,255,255
124000,-3.193,5.433,11.7627,255,255,255
124250,-3.193,5.433,11.6092,255,255,255
124500,-3.193,5.433,11.4344,255,255,255
124750,-3.193,5.433,11.2392,255,255,255
125000,-3.193,5.433,11.0243,255,255,255
125250,-3.193,5.433,10.7906,255,255,255
125500,-3.193,5.433,10.5389,255,255,255
125750,-3.193,5.433,10.27,255,255,255
126000,-3.193,5.433,9.9848,255,255,255
126250,-3.193,5.433,9.684,255,255,255
126500,-3.193,5.433,9.3684,255,255,255
126750,-3.193,5.433,9.0398,255,255,255
127000,-3.193,5.433,8.7008,255,255,255
127250,-3.193,5.433,8.3529,255,255,255
127500,-3.193,5.433,7.9972,255,255,255
127750,-3.193,5.433,7.635,255,255,255
128000,-3.193,5.433,7.2677,255,255,255
128250,-3.193,5.433,6.8966,255,255,255
128500,-3.193,5.433,6.5228,255,255,255
128750,-3.193,5.433,6.1477,255,255,255
129000,-3.193,5.433,5.7727,255,255,255
129250,-3.193,5.433,5.3989,255,255,255
129500,-3.193,5.433,5.0276,255,255,255
129750,-3.193,5.433,4.6602,255,255,255
130000,-3.193,5.433,4.298,255,255,255
130250,-3.193,5.433,3.9421,255,255,255
130500,-3.193,5.433,3.594,255,255,255
130750,-3.193,5.433,3.2549,255,255,255
131000,-3.193,5.433,2.926,255,255,255
131250,-3.193,5.433,2.6087,255,255,255
131500,-3.193,5.433,2.3042,255,255,255
131750,-3.193,5.433,2.0139,255,255,255
132000,-3.193,5.433,1.739,255,255,255
132250,-3.193,5.433,1.4807,255,255,255
132500,-3.193,5.433,1.2405,255,255,255
132750,-3.193,5.433,1.0196,255,255,255
133000,-3.193,5.433,0.8192,255,255,255
133250,-3.193,5.433,0.6407,255,255,255
133500,-3.193,5.433,0.4853,255,255,255
133750,-3.193,5.433,0.3543,255,255,255
134000,-3.193,5.433,0.2491,255,255,255
134250,-3.193,5.433,0.1708,255,255,255
134500,-3.193,5.433,0.1209,255,255,255
134750,-3.193,5.433,0.1004,255,255,255
135000,-3.193,5.433,0.1,255,255,255
135250,-3.193,5.433,0.1,255,255,255
135500,-3.193,5.433,0.1,255,255,255
135750,-3.193,5.433,0.1,255,255,255
136000,-3.193,5.433,0.1,255,255,255
136250,-3.193,5.433,0.1,255,255,255
136500,-3.193,5.433,0.1,255,255,255
136750,-3.193,5.433,0.1,255,255,255
137000,-3.193,5.433,0.1,255,255,255
137250,-3.193,5.433,0.1,255,255,255
137500,-3.193,5.433,0.1,255,255,255
137750,-3.193,5.433,0.1,255,255,255
138000,-3.193,5.433,0.1,255,255,255
138250,-3.193,5.433,0.1,255,255,255
138500,-3.193,5.433,0.1,255,255,255
138750,-3.193,5.433,0.1,255,255,255
139000,-3.193,5.433,0.1,255,255,255
139250,-3.193,5.433,0.1,255,255,255
139500,-3.193,5.433,0.1,255,255,255
139750,-3.193,5.433,0.1,255,255,255
140000,-3.193,5.433,0.1,255,255,255
140250,-3.193,5.433,0.1,255,255,255
140500,-3.193,5.433,0.1,255,255,255
140750,-3.193,5.433,0.1,255,255,255
141000,-3.193,5.433,0.1,255,255,255
141250,-3.193,5.433,0.1,255,255,255
141500,-3.193,5.433,0.1,255,255,255
141750,-3.193,5.433,0.1,255,255,255
142000,-3.193,5.433,0.1,255,255,255
142250,-3.193,5.433,0.1,255,255,255
142500,-3.193,5.433,0.1,255,255,255
142750,-3.193,5.433,0.1,255,255,255
143000,-3.193,5.433,0.1,255,255,255
143250,-3.193,5.433,0.1,255,255,255
143500,-3.193,5.433,0.1,255,255,255
143750,-3.193,5.433,0.1,255,255,255
144000,-3.193,5.433,0.1,255,255,255
144250,-3.193,5.433,0.1,255,255,255
144500,-3.193,5.433,0.1,255,255,255
144750,-3.193,5.433,0.1,255,255,255
145000,-3.193,5.433,0.1,255,255,255
145250,-3.193,5.433,0.1,255,255,255
145500,-3.193,5.433,0.1,255,255,255
145750,-3.193,5.433,0.1,255,255,255
