idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
27,1.35,3.3786323362511963,-0.3339645027324126,-0.668656039213792,0.5443542854987402,-0.4808457458717071,-0.9617286376089585,0.3364429309166299,-0.30004899188053313,-0.5961403730254284,0,70,255.0,255.0,255.0
28,1.4000000000000001,3.406267994484267,-0.3583793729039292,-0.7174831312252747,0.5610198497138622,-0.4956994937505679,-0.9912647361454039,0.33017963768825087,-0.29410092327389803,-0.5853035684323844,0,70,255.0,255.0,255.0
29,1.4500000000000002,3.434729101811559,-0.3835294953836306,-0.7677734821578384,0.5773722492675653,-0.5102558381990969,-1.0202589944521971,0.32391634445987183,-0.2881528546672629,-0.5744667638393404,0,70,255.0,255.0,255.0
30,1.5,3.464,-0.4094,-0.8195,0.5934114841598495,-0.5245147792172942,-1.048711412529338,0.3176530512314919,-0.28220478606062827,-0.5636299592463008,0,70,255.0,255.0,255.0
31,1.55,3.4940654042909047,-0.43597651418849076,-0.8726353777606546,0.6091599628537697,-0.5385061732233409,-1.0766090915994382,0.3122860965253178,-0.2774509741812402,-0.5522772035576982,0,70,255.0,255.0,255.0
32,1.6,3.524911523823122,-0.46324665581243457,-0.9271514485302034,0.6246400938123813,-0.5522598766354182,-1.1039391328851078,0.3069191418191437,-0.2726971623018521,-0.5409244478690954,0,70,255.0,255.0,255.0
33,1.6500000000000001,3.5565249412098874,-0.49119854034213317,-0.983019830419425,0.6398518770356841,-0.5657758894535261,-1.1307015363863477,0.3015521871129696,-0.26794335042246403,-0.5295716921804927,0,70,255.0,255.0,255.0
34,1.7000000000000002,3.5888922390644353,-0.5198202832478878,-1.0402121415390977,0.6547953125236783,-0.5790542116776647,-1.156896302103157,0.2961852324067955,-0.2631895385430759,-0.5182189364918901,0,70,255.0,255.0,255.0
35,1.75,3.622,-0.5491,-1.0987,0.6694704002763636,-0.5920948433078338,-1.1825234300355367,0.29081827770061963,-0.2584357266636905,-0.5068661808032893,0,70,255.0,255.0,255.0
36,1.8,3.655834197490966,-0.5790253882054398,-1.1584559908225092,0.6838405919627216,-0.6048727125441229,-1.2076409347593875,0.28398938975370097,-0.2526790427878728,-0.4978340081507383,0,70,255.0,255.0,255.0
37,1.85,3.690378368456317,-0.6095824740178492,-1.2194565666653951,0.6978693392517337,-0.6173627475866211,-1.2323068308506107,0.27716050180678237,-0.24692235891205508,-0.48880183549818734,0,70,255.0,255.0,255.0
38,1.9000000000000001,3.7256154406761834,-0.6407568657275388,-1.2816791470970266,0.7115566421433999,-0.6295649484353284,-1.2565211183092062,0.2703316138598637,-0.24116567503623737,-0.47976966284563644,0,70,255.0,255.0,255.0
39,1.9500000000000002,3.7615283419307004,-0.6725341716248189,-1.345101151685772,0.7249025006377201,-0.6414793150902448,-1.2802837971351742,0.2635027259129451,-0.23540899116041963,-0.4707374901930855,0,70,255.0,255.0,255.0
40,2.0,3.7981,-0.7049,-1.4097,0.7379069147346945,-0.6531058475513704,-1.3035948673285147,0.25667383796602916,-0.22965230728460195,-0.4617053175405381,0,70,255.0,255.0,255.0
41,2.0500000000000003,3.835313805745231,-0.7378403329897505,-1.4754518589493095,0.7505976692953423,-0.664466976600167,-1.326379169363012,0.2509563444598809,-0.2247928546672634,-0.4496667638393468,0,70,255.0,255.0,255.0
42,2.1,3.8731550023516124,-0.7713426481161689,-1.5423278848082171,0.7630025491806827,-0.6755851330180968,-1.3485615437124496,0.24523885095373268,-0.21993340204992487,-0.4376282101381555,0,70,255.0,255.0,255.0
43,2.15,3.9116092960853774,-0.8053947967477122,-1.6102979811924698,0.7751215543907155,-0.6864603168051594,-1.3701419903768273,0.2395213574475845,-0.21507394943258637,-0.4255896564369643,0,70,255.0,255.0,255.0
44,2.2,3.9506623932127627,-0.8399846302528372,-1.6793320517178154,0.7869546849254411,-0.6970925279613555,-1.3911205093561458,0.2338038639414362,-0.21021449681524781,-0.4135511027357729,0,70,255.0,255.0,255.0
45,2.25,3.9903,-0.8751,-1.7494,0.798501940784859,-0.7074817664866843,-1.4114971006504047,0.22808637043528357,-0.20535504419791462,-0.40151254903457456,0,70,255.0,255.0,255.0
46,2.3000000000000003,4.030508179528108,-0.9107284798355589,-1.8204733733802545,0.8097847308559109,-0.7176113810552093,-1.4313703877885662,0.22322523240678396,-0.19982953854308236,-0.39341893649188286,0,70,255.0,255.0,255.0
47,2.35,4.071274422137234,-0.9468565335174753,-1.8925302941017377,0.8208244640255375,-0.7274647203409925,-1.450838994299593,0.2183640943782844,-0.19430403288825016,-0.3853253239491913,0,70,255.0,255.0,255.0
48,2.4000000000000004,4.112586574982306,-0.9834703472816126,-1.965550528133095,0.8316211402937392,-0.7370417843440343,-1.4699029201834855,0.21350295634978483,-0.1887785272334179,-0.37723171140649964,0,70,255.0,255.0,255.0
49,2.45,4.15443248521825,-1.0205561073638332,-2.0395138414429677,0.8421747596605159,-0.7463425730643343,-1.488562165440243,0.20864181832128528,-0.18325302157858567,-0.369138098863808,0,70,255.0,255.0,255.0
50,2.5,4.1968,-1.0581,-2.1144,0.8524853221258676,-0.7553670865018928,-1.5068167300698658,0.20378068029278662,-0.1777275159237499,-0.3610444863211075,0,70,255.0,255.0,255.0
51,2.5500000000000003,4.2396766761423335,-1.0960881476680149,-2.190187447529675,0.8625354072810113,-0.7641114991789969,-1.5245872794827207,0.1982227259129642,-0.17204899116041347,-0.34977749019308635,0,70,255.0,255.0,255.0
52,2.6,4.283048909099451,-1.1345064178139301,-2.266849338784832,0.872307594717164,-0.7725719856179342,-1.5417944790891744,0.1926647715331418,-0.1663704663970771,-0.3385104940650652,0,70,255.0,255.0,255.0
53,2.6500000000000004,4.3269028039854005,-1.1733406141258387,-2.3443575062751525,0.8818018844343256,-0.7807485458187047,-1.5584383288892272,0.18710681715331937,-0.16069194163374062,-0.32724349793704405,0,70,255.0,255.0,255.0
54,2.7,4.371224465914234,-1.2125765402918316,-2.4226837825103145,0.891018276432496,-0.7886411797813082,-1.574518828882879,0.18154886277349697,-0.15501341687040424,-0.3159765018090229,0,70,255.0,255.0,255.0
55,2.75,4.416,-1.2522,-2.5018,0.8999567707116751,-0.7962498875057449,-1.5900359790701295,0.1759909083936737,-0.1493348921070634,-0.30470950568099475,0,70,255.0,255.0,255.0
56,2.8000000000000003,4.461214715902554,-1.292197329492383,-2.5816784365010474,0.9085696400200525,-0.8036066222288027,-1.605016494280549,0.1685238639414155,-0.1449344968152502,-0.2945111027357821,0,70,255.0,255.0,255.0
57,2.85,4.5068507414649615,-1.3325569952268037,-2.662293150758934,0.9168091571058167,-0.8107433371872699,-1.6194870893437079,0.16105681948915737,-0.140534101523437,-0.28431269979056956,0,70,255.0,255.0,255.0
58,2.9000000000000004,4.552889409076093,-1.3732679962150334,-2.7436186467662975,0.9246753219689682,-0.8176600323811465,-1.633447764259606,0.15358977503689916,-0.1361337062316238,-0.27411429684535693,0,70,255.0,255.0,255.0
59,2.95,4.599312051124816,-1.414319331468842,-2.8256294285157737,0.9321681346095066,-0.8243567078104324,-1.6468985190282435,0.14612273058464104,-0.1317333109398106,-0.26391589390014436,0,70,255.0,255.0,255.0
60,3.0,4.6461,-1.4557,-2.9083,0.9392875950274321,-0.8308333634751276,-1.65983935364962,0.13865568613238732,-0.1273329156479983,-0.2537174909549371,0,70,255.0,255.0,255.0
61,3.0500000000000003,4.693235660247449,-1.4973985343624543,-2.9916044064661373,0.9460980326387739,-0.8370620119057923,-1.6722427433950886,0.13376181832128303,-0.12181302157858746,-0.24241809886379637,0,70,255.0,255.0,255.0
62,3.1,4.740705725040701,-1.5394016012788547,-3.075514858179433,0.9526637768595604,-0.8430146656329863,-1.6840811635359998,0.1288679505101788,-0.11629312750917666,-0.2311187067726557,0,70,255.0,255.0,255.0
63,3.1500000000000004,4.788497959710229,-1.5816954010140285,-3.160003106659661,0.9589848276897918,-0.84869132465671,-1.695354614072354,0.12397408269907452,-0.1107732334397658,-0.21981931468151494,0,70,255.0,255.0,255.0
64,3.2,4.836600129586505,-1.6242661338328013,-3.2450409034265926,0.9650611851294678,-0.8540919889769629,-1.7060630950041513,0.11908021488797027,-0.105253339370355,-0.20851992259037427,0,70,255.0,255.0,255.0
65,3.25,4.885,-1.6671,-3.3306,0.9708928491785889,-0.8592166585937454,-1.7162066063313917,0.11418634707686515,-0.09973344530094419,-0.19722053049923893,0,70,255.0,255.0,255.0
66,3.3000000000000003,4.933685043107649,-1.7101829330578011,-3.4166527376344065,0.9764622294248487,-0.864049330148029,-1.7258205321390978,0.10858886277352792,-0.09357341687039998,-0.18733650180901296,0,70,255.0,255.0,255.0
67,3.35,4.982641558372232,-1.7534997996577777,-3.5031738165233346,0.9817517354559417,-0.8685740002807855,-1.7349402565122929,0.10299137847019074,-0.08741338843985583,-0.17745247311878706,0,70,255.0,255.0,255.0
68,3.4000000000000004,5.031855552082991,-1.797035199728854,-3.5901385265950605,0.9867613672718678,-0.8727906689920146,-1.7435657794509767,0.09739389416685351,-0.08125336000931163,-0.16756844442856106,0,70,255.0,255.0,255.0
69,3.45,5.0813130305291665,-1.8407737331999536,-3.6775221577778576,0.991491124872627,-0.8766993362817166,-1.7516971009551492,0.09179640986351634,-0.07509333157876748,-0.15768441573833517,0,70,255.0,255.0,255.0
70,3.5,5.131,-1.8847,-3.7653,0.9959410082582194,-0.8803000021498913,-1.75933422102481,0.08619892556018094,-0.06893330314821977,-0.1478003870481075,0,70,255.0,255.0,255.0
71,3.5500000000000003,5.180901767321956,-1.9287993334063434,-3.853447042996239,1.0000690496618394,-0.883636667502092,-1.7664591280485167,0.07892273058461217,-0.06453331093980894,-0.13719589390015863,0,70,255.0,255.0,255.0
72,3.6,5.2310008414703715,-1.9730600000900358,-3.9419370757272283,1.0038332813166806,-0.8867533332438723,-1.7730538104148257,0.07164653560904347,-0.06013331873139815,-0.12659140075220987,0,70,255.0,255.0,255.0
73,3.6500000000000004,5.28127903195781,-2.017471000070557,-4.030743586960099,1.0072337032227436,-0.8896499993752319,-1.7791182681237376,0.0643703406334747,-0.05573332652298732,-0.11598690760426102,0,70,255.0,255.0,255.0
74,3.7,5.331718148296833,-2.062021333367385,-4.119840065461979,1.010270315380028,-0.8923266658961709,-1.784652501175252,0.057094145657906,-0.051333334314576526,-0.10538241445631225,0,70,255.0,255.0,255.0
75,3.75,5.3823,-2.1067,-4.2092,1.0129431177885344,-0.8947833328066895,-1.7896565095693688,0.04981795068233552,-0.046933342106163956,-0.0947779213083706,0,70,255.0,255.0,255.0
76,3.8000000000000003,5.433007087604532,-2.1514957333168274,-4.298796690380639,1.015293571927792,-0.8970039998436025,-1.7941189556668375,0.044200214887972294,-0.04189333937035344,-0.08371992259037307,0,70,255.0,255.0,255.0
77,3.85,5.483824675746284,-2.1963961999820802,-4.388602680567752,1.0173631392773317,-0.8989726667437249,-1.7980285018284061,0.03858247909360911,-0.03685333663454297,-0.07266192387237565,0,70,255.0,255.0,255.0
78,3.9000000000000004,5.5347387200857705,-2.24138879998892,-4.478590325564547,1.019151819837153,-0.9006893335070568,-1.801385148054075,0.03296474329924588,-0.03181333389873245,-0.061603925154378125,0,70,255.0,255.0,255.0
79,3.95,5.585735176283505,-2.2864609333305066,-4.568731980374229,1.0206596136072563,-0.9021540001335981,-1.804188894343844,0.027347007504882705,-0.02677333116292198,-0.0505459264363807,0,70,255.0,255.0,255.0
80,4.0,5.6368,-2.3316,-4.659,1.0218865205876413,-0.903366666623349,-1.806439740697713,0.021729271710519527,-0.02173332842711151,-0.03948792771839038,0,70,255.0,255.0,255.0
81,4.05,5.687919482259917,-2.376792933326348,-4.749366995481208,1.0228526626269923,-0.904299333123496,-1.8081530492841313,0.016916409863521425,-0.015573331578768744,-0.029044415738336264,0,70,255.0,255.0,255.0
82,4.1000000000000005,5.739081255544494,-2.422024799981643,-4.839806602001764,1.0235781615739934,-0.9049239997812258,-1.8093441822715468,0.01210354801652324,-0.009413334730425871,-0.01860090375828196,0,70,255.0,255.0,255.0
83,4.15,5.790273287699112,-2.467280199973764,-4.930292710781714,1.0240630174286447,-0.9052406665965386,-1.8100131396599592,0.00729068616952514,-0.0032533378820831065,-0.008157391778227843,0,70,255.0,255.0,255.0
84,4.2,5.841483546569153,-2.5125437333105896,-5.020799213041109,1.024307230190946,-0.9052493335694342,-1.8101599214493693,0.00247782432252704,0.002906658966259655,0.0022861202018262736,0,70,255.0,255.0,255.0
85,4.25,5.8927,-2.5578,-5.1113,1.0243107998608973,-0.9049500006999125,-1.8097845276397768,-0.0023350375244781674,0.009066655814605085,0.012729632181883943,0,70,255.0,255.0,255.0
86,4.3,5.943909383355798,-2.603034133377781,-5.201768927694527,1.023999777564233,-0.9043746676624119,-1.8088848471966377,-0.010105854342093296,0.013946665685417498,0.023257585543677767,0,70,255.0,255.0,255.0
87,4.3500000000000005,5.9950935020757425,-2.648233400091349,-5.292179711425196,1.0233002144266878,-0.9035553341313708,-1.807458769085409,-0.017876671159708563,0.018826675556229994,0.033785538905471785,0,70,255.0,255.0,255.0
88,4.4,6.046232929117786,-2.6933856001160263,-5.382506031308601,1.0222121104482622,-0.9024920001067889,-1.8055062933060906,-0.02564748797732369,0.023706685427042407,0.04431349226726561,0,70,255.0,255.0,255.0
89,4.45,6.097308237439886,-2.738478533427135,-5.472721567461337,1.0207354656289558,-0.9011846655886665,-1.8030274198586824,-0.03341830479493882,0.02858669529785482,0.05484144562905943,0,70,255.0,255.0,255.0
90,4.5,6.1483,-2.7835,-5.5628,1.0188702799687683,-0.8996333305770035,-1.8000221487431847,-0.0411891216125575,0.03346670516867256,0.06536939899086036,0,70,255.0,255.0,255.0
91,4.55,6.199190184316889,-2.8284377331625272,-5.652714893740681,1.0167002271160768,-0.8978339962268594,-1.7964835619293222,-0.045612992495100695,0.03850666883708945,0.07617407356363014,0,70,255.0,255.0,255.0
92,4.6000000000000005,6.249966336152539,-2.873279199652963,-5.742439352297456,1.0143089807192582,-0.8957826636932944,-1.7924047413868216,-0.05003686337764397,0.043546632505506416,0.08697874813640011,0,70,255.0,255.0,255.0
93,4.65,6.300617395829746,-2.9180117995621337,-5.831946363983888,1.0116965407783125,-0.8934793329763088,-1.7877856871156823,-0.05446073426018717,0.0485865961739233,0.09778342270916987,0,70,255.0,255.0,255.0
94,4.7,6.351132303671301,-2.962622932980869,-5.921208917113547,1.0088629072932396,-0.8909240040759021,-1.7826263991159048,-0.05888460514273036,0.05362655984234019,0.10858809728193965,0,70,255.0,255.0,255.0
95,4.75,6.4015,-3.0071,-6.0102,1.0058080802640395,-0.8881166769920746,-1.7769268773874884,-0.06330847602527001,0.058666523510761515,0.11939277185471298,0,70,255.0,255.0,255.0
96,4.800000000000001,6.45170827937665,-3.0514301339721093,-6.098893097342747,1.00246331397147,-0.885041347430149,-1.7707169050860745,-0.07048217567750835,0.06434665896626325,0.1290061202018394,0,70,255.0,255.0,255.0
97,4.8500000000000005,6.501740353314105,-3.095599401296803,-6.187263679384985,0.9987598626962886,-0.8816820110954483,-1.7640262653673044,-0.07765587532974658,0.07002679442176489,0.13861946854896567,0,70,255.0,255.0,255.0
98,4.9,6.551578287563235,-3.1395936016354407,-6.275287712755854,0.9946977264384953,-0.8780386679879725,-1.7568549582311779,-0.08482957498198479,0.07570692987726652,0.14823281689609197,0,70,255.0,255.0,255.0
99,4.95,6.60120414787491,-3.183398534649386,-6.36294116408448,0.9902769051980902,-0.8741113181077217,-1.7492029836776954,-0.092003274634223,0.08138706533276815,0.15784616524321823,0,70,255.0,255.0,255.0
100,5.0,6.6506,-3.227,-6.4502,0.985497398975073,-0.8698999614546957,-1.741070341706856,-0.09917697428646122,0.08706720078827335,0.16745951359034628,0,70,255.0,255.0,255.0
101,5.050000000000001,6.699748698176517,-3.270384130949038,-6.53703911688834,0.9804065169980382,-0.8654246140525427,-1.7323928177263712,-0.10445830479492892,0.0919466952978463,0.17964144562904333,0,70,255.0,255.0,255.0
102,5.1000000000000005,6.748636250591048,-3.31353839515983,-6.623429130162607,0.9750515684955802,-0.8607052919249111,-1.7231061971439516,-0.1097396353033965,0.09682618980741915,0.19182337766774019,0,70,255.0,255.0,255.0
103,5.15,6.797249453917319,-3.3564505938961036,-6.709339584992701,0.9694325534676986,-0.8557419950718008,-1.7132104799595973,-0.1150209658118641,0.10170568431699202,0.20400530970643702,0,70,255.0,255.0,255.0
104,5.2,6.84557510482906,-3.3991085284215847,-6.794740026548531,0.9635494719143938,-0.8505347234932119,-1.702705666173308,-0.12030229632033171,0.10658517882656487,0.21618724174513387,0,70,255.0,255.0,255.0
105,5.25,6.8936,-3.4415,-6.8796,0.9574023238356654,-0.8450834771891444,-1.691591755785084,-0.12558362682879842,0.11146467333613685,0.2283691737838236,0,70,255.0,255.0,255.0
106,5.300000000000001,6.941310527917285,-3.483612542231743,-6.9638904351039015,0.9509666180363775,-0.8393721963596822,-1.67995182400844,-0.13184460514271157,0.11698655984234783,0.23722809728192806,0,70,255.0,255.0,255.0
107,5.3500000000000005,6.988691444321709,-3.5254326180638804,-7.047587799964597,0.9442178633213941,-0.8333848212049095,-1.667868946056891,-0.1381055834566246,0.12250844634855873,0.24608702078003236,0,70,255.0,255.0,255.0
108,5.4,7.035727096767495,-3.5669464227801453,-7.130669947273341,0.9371560596907151,-0.8271213517248265,-1.6553431219304369,-0.14436656177053764,0.1280303328547696,0.25494594427813666,0,70,255.0,255.0,255.0
109,5.45,7.082401832808854,-3.608140151664274,-7.213114729721391,0.9297812071443404,-0.8205817879194327,-1.6423743516290774,-0.15062754008445067,0.1335522193609805,0.26380486777624096,0,70,255.0,255.0,255.0
110,5.5,7.1287,-3.649,-7.2949,0.9220933056822701,-0.8137661297887284,-1.628962635152813,-0.15688851839836193,0.13907410586719138,0.2726637912743435,0,70,255.0,255.0,255.0
111,5.550000000000001,7.174605990154351,-3.6895121001239923,-7.376002342696062,0.9140950108564548,-0.8066706005087291,-1.615031886239873,-0.16304327463424456,0.14474706533277562,0.28456616524325057,0,70,255.0,255.0,255.0
112,5.6000000000000005,7.220104372122116,-3.729662332584652,-7.4563932699790145,0.9057889782188456,-0.7992914232554508,-1.6005060186284878,-0.16919803087012705,0.15042002479835978,0.2964685392121575,0,70,255.0,255.0,255.0
113,5.65,7.265179759012706,-3.769436514983316,-7.536043025913937,0.8971752077694422,-0.7916285980288932,-1.5853850323186574,-0.17535278710600957,0.15609298426394394,0.3083709131810644,0,70,255.0,255.0,255.0
114,5.7,7.30981676393553,-3.8088204649213195,-7.614921854565905,0.8882536995082447,-0.7836821248290565,-1.5696689273103817,-0.18150754334189206,0.16176594372952807,0.3202732871499713,0,70,255.0,255.0,255.0
115,5.75,7.354,-3.8478,-7.693,0.8790244534352532,-0.7754520036559405,-1.55335770360366,-0.18766229957777014,0.16743890319511223,0.3321756611188835,0,70,255.0,255.0,255.0
116,5.800000000000001,7.397714311465315,-3.88636145727229,-7.770248194111858,0.8695013385378004,-0.7669694016053986,-1.5364806310320596,-0.19326229632033154,0.17186517882655686,0.3429072417451271,0,70,255.0,255.0,255.0
117,5.8500000000000005,7.440945467189829,-3.924493251597514,-7.846639120119351,0.8596982238032199,-0.7582654857732847,-1.5190669794291471,-0.19886229306289285,0.17629145445800137,0.3536388223713705,0,70,255.0,255.0,255.0
118,5.9,7.483679467181685,-3.9621843172865923,-7.9221459490709165,0.8496151092315113,-0.7493402561595985,-1.5011167487949229,-0.20446228980545417,0.18071773008944592,0.3643704029976139,0,70,255.0,255.0,255.0
119,5.95,7.525902311449027,-3.9994235886504477,-7.996741852014987,0.8392519948226745,-0.7401937127643402,-1.4826299391293858,-0.21006228654801548,0.18514400572089046,0.3751019836238573,0,70,255.0,255.0,255.0
120,6.0,7.5676,-4.0362,-8.0704,0.8286088805767098,-0.7308258555875097,-1.4636065504325373,-0.21566228329057857,0.1895702813523359,0.38583356425009896,0,70,255.0,255.0,255.0
121,6.050000000000001,7.608758363984392,-4.0725020707868484,-8.143094480856512,0.8176756349923342,-0.7212117930696765,-1.4441015896318794,-0.22166754008443953,0.1949922193609832,0.3943648677762071,0,70,255.0,255.0,255.0
122,6.1000000000000005,7.649362559118571,-4.1083166610252935,-8.214803049543583,0.8064421265682657,-0.7113266336514112,-1.4241700636549162,-0.2276727968783004,0.20041415736963042,0.40289617130231514,0,70,255.0,255.0,255.0
123,6.15,7.689397572260557,-4.143630215870315,-8.285504377802399,0.7949083553045042,-0.7011703773327136,-1.403811972501648,-0.23367805367216127,0.20583609537827763,0.4114274748284232,0,70,255.0,255.0,255.0
124,6.2,7.72884839026836,-4.178429180476892,-8.355177137374143,0.7830743212010497,-0.6907430241135836,-1.383027316172074,-0.23968331046602212,0.21125803338692484,0.41995877835453116,0,70,255.0,255.0,255.0
125,6.25,7.7677,-4.2127,-8.4238,0.7709400242579021,-0.6800445739940211,-1.361816094666195,-0.24568856725988297,0.2166799713955747,0.4284900818806463,0,70,255.0,255.0,255.0
126,6.300000000000001,7.80593703259712,-4.246428659580318,-8.491349082462099,0.7584841214928578,-0.6690474261158935,-1.3400250104404285,-0.2525475433418774,0.22320594372952174,0.4431532871499984,0,70,255.0,255.0,255.0
127,6.3500000000000005,7.843542696335884,-4.2795993043013105,-8.55779028170632,0.7456852699237142,-0.6577239796210688,-1.317500765951195,-0.2594065194238717,0.22973191606346866,0.4578164924193503,0,70,255.0,255.0,255.0
128,6.4,7.880499843776089,-4.312195619232146,-8.623086939719492,0.7325434695504708,-0.6460742345095467,-1.2942433611984936,-0.266265495505866,0.23625788839741557,0.4724796976887022,0,70,255.0,255.0,255.0
129,6.45,7.9167913274775294,-4.344201289441987,-8.687202398488445,0.7190587203731278,-0.6340981907813273,-1.270252796182325,-0.2731244715878603,0.2427838607313625,0.487142902958054,0,70,255.0,255.0,255.0
130,6.5,7.9524,-4.3756,-8.7501,0.7052310223916849,-0.6217958484364106,-1.2455290709026885,-0.2799834476698564,0.24930983306531118,0.5018061082274059,0,70,255.0,255.0,255.0
