idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
14,0.7000000000000001,1.4999999986962376,1.4999999990641764,-1.8895518752914802,1.52105632671654e-08,1.0917945300529412e-08,-3.837422788266068,3.9112876972710983e-07,2.807471648707559e-07,-1.4385974125560066,0,70,255.0,255.0,255.0
15,0.75,1.5,1.5,-2.0834,3.802640816791343e-08,2.7294863251323477e-08,-3.9200769706651677,5.21505026302813e-07,3.7432955316100774e-07,-1.867569883407981,0,70,255.0,255.0,255.0
16,0.8,1.5000000023467726,1.500000001684483,-2.282107264475336,5.171591510836228e-08,3.712101402179993e-08,-4.035592680104627,2.6075251315140366e-08,1.871647765805008e-08,-2.7530584941703844,0,70,255.0,255.0,255.0
17,0.8500000000000001,1.5000000047587334,1.5000000034157572,-2.4876971751860983,4.0633933299427464e-08,2.9166511017128487e-08,-4.195382820082207,-4.693545236725323e-07,-3.368965978449076e-07,-3.6385471049327878,0,70,255.0,255.0,255.0
18,0.9,1.500000005997308,1.5000000043047896,-2.702383453659192,4.78046274110911e-09,3.4313542373092237e-09,-4.3994473905979055,-9.64784298660204e-07,-6.925096733478643e-07,-4.524035715695189,0,70,255.0,255.0,255.0
19,0.9500000000000001,1.5000000048239217,1.5000000034625485,-2.9283798214215246,-5.584449656659297e-08,-4.008445631765798e-08,-4.647786391651725,-1.4602140736478768e-06,-1.048122748850822e-06,-5.409524326457593,0,70,255.0,255.0,255.0
20,1.0,1.5,1.5,-3.1679,-1.4124094462367848e-07,-1.0138092064777292e-07,-4.940399823243665,-1.9556438486355477e-06,-1.4037358243537791e-06,-6.295012937219994,0,70,255.0,255.0,255.0
21,1.05,1.499999991264791,1.49999999372998,-3.422395804452916,-1.9273956597108127e-07,-1.3834596402242246e-07,-5.231573297257126,-1.0430100526056083e-07,-7.486591063220053e-08,-5.351926023318412,0,70,255.0,255.0,255.0
22,1.1,1.4999999822688288,1.499999987272795,-3.6902714239641283,-1.5167104514973458e-07,-1.0886751171099302e-07,-5.475592425575506,1.747041838114426e-06,1.254004003089378e-06,-4.40883910941683,0,70,255.0,255.0,255.0
23,1.1500000000000001,1.499999977640472,1.4999999839506204,-3.9691691412488823,-1.8035382159638498e-08,-1.294556371348451e-08,-5.672457208198808,3.598384681489413e-06,2.5828739168109567e-06,-3.4657521955152477,0,70,255.0,255.0,255.0
24,1.2000000000000002,1.4999999820080767,1.4999999870856304,-4.256731239022424,2.0816742299920703e-07,1.4941987997010287e-07,-5.822167645127031,5.4497275248644e-06,3.911743830532535e-06,-2.5226652816136657,0,70,255.0,255.0,255.0
25,1.25,1.5,1.5,-4.5506,5.269373703268005e-07,3.7822881933976823e-07,-5.924723736360175,7.301070368239382e-06,5.2406137442541075e-06,-1.5795783677120596,0,70,255.0,255.0,255.0
26,1.3,1.5000000325940641,1.500000023395597,-4.848603917713001,7.192423487759629e-07,5.162628420678898e-07,-5.991298130866876,3.911287697271041e-07,2.8074716487075083e-07,-1.0833974125559787,0,70,255.0,255.0,255.0
27,1.35,1.50000006616595,1.5000000474930621,-5.149316328957392,5.66050247299511e-07,4.063035358268433e-07,-6.033063477615772,-6.518812828785174e-06,-4.679119414512606e-06,-0.5872164573998978,0,70,255.0,255.0,255.0
28,1.4000000000000001,1.5000000834408043,1.5000000598927286,-5.4514967813452815,6.736106589744484e-08,4.835090061662878e-08,-6.050019776606866,-1.342875442729745e-05,-9.638985993895964e-06,-0.09103550224381696,0,70,255.0,255.0,255.0
29,1.4500000000000002,1.500000067143772,1.50000004819493,-5.753904822488782,-7.768251954302351e-07,-5.575950635627536e-07,-6.042167027840155,-2.033869602580973e-05,-1.459885257327932e-05,0.405145452912264,0,70,255.0,255.0,255.0
30,1.5,1.5,1.5,-6.0553,-1.9665085366835236e-06,-1.4115343567113e-06,-6.00950523131564,-2.7248637624321975e-05,-1.9558719152662657e-05,0.9013264080683498,0,70,255.0,255.0,255.0
31,1.55,1.4999998783589525,1.4999999126876318,-6.354407724695082,-2.68422982913277e-06,-1.9267054042491368e-06,-5.9499861792753705,-1.4602140736478562e-06,-1.048122748850805e-06,1.4794356735424192,0,70,255.0,255.0,255.0
32,1.6,1.49999975306737,1.4999998227549567,-6.649816860206309,-2.1125299440483096e-06,-1.5163466315963805e-06,-5.861561663961399,2.4328209477026262e-05,1.7462473654961047e-05,2.0575449390164886,0,70,255.0,255.0,255.0
33,1.6500000000000001,1.4999996885963112,1.4999997764784656,-6.9400821333699945,-2.514088814301413e-07,-1.8045803875303076e-07,-5.744231685373722,5.0116633027700374e-05,3.597307005877289e-05,2.6356542044905584,0,70,255.0,255.0,255.0
34,1.7000000000000002,1.4999997494168347,1.4999998201346496,-7.2237582710224535,2.899133358721732e-06,2.0809603742809122e-06,-5.597996243512342,7.59050565783745e-05,5.448366646258475e-05,3.213763469964628,0,70,255.0,255.0,255.0
35,1.75,1.5,1.5,-7.4994,7.339096776407294e-06,5.267908607505432e-06,-5.422855338377259,0.0001016934801290485,7.299426286639648e-05,3.7918727354387016,0,70,255.0,255.0,255.0
36,1.8,1.5000004539701253,1.500000325853876,-7.765510783506669,1.0017676967755117e-05,7.190558774928657e-06,-5.215733152031634,5.449727524864295e-06,3.911743830532457e-06,4.4930147183863,0,70,255.0,255.0,255.0
37,1.85,1.5000009215645695,1.5000006614871115,-8.020389030217373,7.884069528893727e-06,5.6590829905586784e-06,-4.973553866538628,-9.079402507931991e-05,-6.517077520533157e-05,5.194156701333899,0,70,255.0,255.0,255.0
38,1.9000000000000001,1.500001162173951,1.500000834193409,-8.262281885174744,9.382744598231176e-07,6.734812543954945e-07,-4.696317481898243,-0.00018703777768350413,-0.0001342532942411956,5.8952986842814985,0,70,255.0,255.0,255.0
39,1.9500000000000002,1.5000009351888883,1.500000671266471,-8.48943649342141,-1.0819708239456701e-05,-7.766246433560891e-06,-4.384023998110478,-0.00028328153028768835,-0.00020333581327705962,6.596440667229097,0,70,255.0,255.0,255.0
40,2.0,1.5,1.5,-8.7001,-2.738987856894565e-05,-1.9660100073310425e-05,-4.036673415175335,-0.00037952528289187206,-0.00027241833231292346,7.297582650176686,0,70,255.0,255.0,255.0
41,2.0500000000000003,1.4999983057605457,1.4999987838968643,-8.892870741278243,-3.73864780418877e-05,-2.68355296954655e-05,-3.6753372125981087,-2.0338696025807743e-05,-1.459885257327798e-05,7.155865452912301,0,70,255.0,255.0,255.0
42,2.1,1.4999965606743515,1.4999975312965972,-9.067751818924199,-2.942374817152659e-05,-2.111998533063834e-05,-3.3210868698841045,0.0003388478908402533,0.00024322062716636522,7.0141482556479176,0,70,255.0,255.0,255.0
43,2.15,1.4999956627078843,1.4999968867478974,-9.225097525931037,-3.501688957862473e-06,-2.513466978829054e-06,-2.97392238703332,0.0006980344777063144,0.0005010401069060085,6.872431058383533,0,70,255.0,255.0,255.0
44,2.2,1.4999965098276116,1.4999974947994654,-9.365262155291918,4.037969959910506e-05,2.8984025359962657e-05,-2.633843764045751,0.0010572210645723788,0.0007588595866456539,6.730713861119148,0,70,255.0,255.0,255.0
45,2.25,1.5,1.5,-9.4886,0.00010222041749937532,7.337249168573628e-05,-2.3008510009214036,0.0014164076514384394,0.001016679066385297,6.588996663854779,0,70,255.0,255.0,255.0
46,2.3000000000000003,1.5000063229876914,1.5000045385586673,-9.595583051380373,0.00013952823519979568,0.00010015156000693333,-1.9820059975759168,7.590505657836702e-05,5.448366646257949e-05,6.16480346996463,0,70,255.0,255.0,255.0
47,2.35,1.5000128357380242,1.500009213326501,-9.687154094085834,0.00010981092315721265,7.882085833199464e-05,-1.68437065392494,-0.0012645975382816932,-0.0009077117334601295,5.740610276074485,0,70,255.0,255.0,255.0
48,2.4000000000000004,1.5000161869945114,1.5000116188150006,-9.76437361110111,1.3068481371625589e-05,9.380386660919857e-06,-1.4079449699684679,-0.002605100133141766,-0.001869907133382847,5.316417082184336,0,70,255.0,255.0,255.0
49,2.45,1.5000130255006656,1.500009349535667,-9.828302085410922,-0.0001506990901569635,-0.00010816985500628975,-1.1527289457065055,-0.003945602728001826,-0.002832102533305556,4.8922238882941915,0,70,255.0,255.0,255.0
50,2.5,1.5,1.5,-9.88,-0.0003814917914285556,-0.00027382986666963467,-0.9187225811390505,-0.0052861053228618875,-0.003794297933228264,4.468030694404046,0,70,255.0,255.0,255.0
51,2.5500000000000003,1.4999764022886886,1.4999830618684666,-9.920575453200271,-0.000520726462757295,-0.00037377071033226777,-0.7087827970982218,-0.0002832815302876617,-0.00020333581327704013,3.929560667229056,0,70,255.0,255.0,255.0
52,2.6,1.4999520963735515,1.4999656153974,-9.95132700473247,-0.00040981994445732394,-0.0002941634479973403,-0.5257665144161443,0.004719542262286521,0.0033876263066741517,3.391090640054071,0,70,255.0,255.0,255.0
53,2.6500000000000004,1.49993958931407,1.4999566379921003,-9.973600829664534,-4.877223652864052e-05,-3.500807966485067e-05,-0.3696737330928147,0.009722366054860746,0.0069785884266253765,2.8526206128790808,0,70,255.0,255.0,255.0
54,2.7,1.4999513881697255,1.499965107057867,-9.988743103064396,0.0005624166610287494,0.0004036953946651963,-0.24050445312823573,0.01472518984743493,0.010569550546576567,2.3141505857040956,0,70,255.0,255.0,255.0
55,2.75,1.5,1.5,-9.9981,0.001423746748214847,0.0010219469749928023,-0.13825867452240598,0.01972801364000911,0.01416051266652776,1.7756805585291102,0,70,255.0,255.0,255.0
56,2.8000000000000003,1.5000880678575543,1.5000632139674661,-10.002975935818547,0.0019433776158293847,0.001394931281322138,-0.06043081403119763,0.0010572210645722786,0.00075885958664558,1.3374338611192071,0,70,255.0,255.0,255.0
57,2.85,1.5001787787677703,1.500128325083899,-10.004508286984295,0.0015294688546720837,0.0010978329336573665,-0.004515288410484937,-0.017613571510864387,-0.012642793493236482,0.8991871637093081,0,70,255.0,255.0,255.0
58,2.9000000000000004,1.5002254557492087,1.5001618292165988,-10.00379267024077,0.0001820204647429366,0.00013065193199848302,0.029487902339733044,-0.036284364086301216,-0.02604444657311866,0.460940466299405,0,70,255.0,255.0,255.0
59,2.95,1.5001814218204315,1.5001302222328656,-10.001924702331497,-0.0020989675539580333,-0.0015066117236544958,0.04157875821945581,-0.054955156661737885,-0.03944609965300072,0.022693768889505916,0,70,255.0,255.0,255.0
60,3.0,1.5,1.5,-10.0,-0.005313495201430833,-0.0038139580333015747,0.03175727922868368,-0.07362594923717455,-0.05284775273288278,-0.41555292852039294,0,70,255.0,255.0,255.0
61,3.0500000000000003,1.4996713262810941,1.4997640822616687,-9.998891203525542,-0.0072527840005602445,-0.005205954414956284,0.013402053223027802,-0.003945602728001457,-0.002832102533305292,-0.31865611170583835,0,70,255.0,255.0,255.0
62,3.1,1.4993327885553682,1.4995210842670041,-9.99857904733035,-0.005708055474231011,-0.004097168286632126,-0.00010833194190022072,0.065734743781171,0.04718354766627175,-0.2217592948912846,0,70,255.0,255.0,255.0
63,3.1500000000000004,1.4991585876890954,1.499396045141505,-9.998821289372389,-0.0006793096224431035,-0.00048759964832908315,-0.008773876266100631,0.1354150902903441,0.09719919786584924,-0.12486247807673001,0,70,255.0,255.0,255.0
64,3.2,1.4993229245485482,1.4995140040106707,-9.999375687609616,0.007833453554803381,0.0056227514999527845,-0.012594579749573273,0.20509543679951656,0.14721484806542628,-0.027965661262176256,0,70,255.0,255.0,255.0
65,3.25,1.5,1.5,-10.0,0.019830234057508483,0.014233885158213496,-0.011570442392318248,0.2747757833086891,0.19723049826500327,0.0689311555523775,0,70,255.0,255.0,255.0
66,3.3000000000000003,1.501422627018069,1.5010212569858592,-10.000519250079279,0.0388277583864117,0.027876886378503114,-0.009737398860906521,0.48512518984743536,0.3484895505465785,0.004390585704091177,0,70,255.0,255.0,255.0
67,3.35,1.5040580670107566,1.5029137378480848,-10.0010275236943,0.06834275304225197,0.049082840212871306,-0.011131383821909101,0.6954745963861798,0.4997486028281523,-0.06014998414419456,0,70,255.0,255.0,255.0
68,3.4000000000000004,1.50843219349441,1.5060555902173811,-10.001686172269677,0.10837521802502983,0.07785174666131844,-0.015752397275326013,0.905824002924926,0.6510076551097275,-0.12469055399248088,0,70,255.0,255.0,255.0
69,3.45,1.5150708799853754,1.5108249617244514,-10.002656547230037,0.15892515333474455,0.11418360572384403,-0.02360043922115717,1.1161734094636704,0.8022667073913013,-0.18923112384076662,0,70,255.0,255.0,255.0
70,3.5,1.5245,1.5176,-10.0041,0.2199925589713965,0.1580784174004483,-0.03467550965940261,1.3265228160024145,0.9535257596728761,-0.2537716936890523,0,70,255.0,255.0,255.0
71,3.5500000000000003,1.5371341656466295,1.5266788897948946,-10.006143796157339,0.28490175045491384,0.20473840890094538,-0.04693245777939153,1.269844843338265,0.9128739003469969,-0.236506231110502,0,70,255.0,255.0,255.0
72,3.6,1.5529429434016044,1.5380399643406566,-10.008778857892455,0.3469770433052231,0.2493658074351481,-0.058326132770452836,1.2131668706741159,0.8722220410211181,-0.21924076853195185,0,70,255.0,255.0,255.0
73,3.6500000000000004,1.571784638333265,1.5515815939889712,-10.011962021548902,0.4062184375223255,0.29196061300305726,-0.06885653463258673,1.1564888980099663,0.8315701816952389,-0.20197530595340157,0,70,255.0,255.0,255.0
74,3.7,1.5935175555099503,1.5672021490915238,-10.015650123470232,0.46262593310621986,0.3325228256046721,-0.07852366336579303,1.0998109253458175,0.7909183223693601,-0.18470984337485144,0,70,255.0,255.0,255.0
75,3.75,1.618,1.5848,-10.0198,0.5161995300569069,0.371052445239993,-0.08732751897007181,1.0431329526816704,0.7502664630434812,-0.1674443807963012,0,70,255.0,255.0,255.0
76,3.8000000000000003,1.6451175103954134,1.6042927838345633,-10.02437676529136,0.5685732397939367,0.4087054780177159,-0.09576477002153405,1.0518154367995134,0.7558548480654271,-0.1700456612621865,0,70,255.0,255.0,255.0
77,3.85,1.6748645593828253,1.62567520478929,-10.029378644735875,0.6213810737368584,0.44663793004653574,-0.10433208509629048,1.0604979209173564,0.761443233087373,-0.1726469417280718,0,70,255.0,255.0,255.0
78,3.9000000000000004,1.707262853172531,1.648961233826735,-10.03481214153471,0.6746230318856725,0.4848498013264533,-0.11302946419434123,1.0691804050351994,0.767031618109319,-0.1752482221939571,0,70,255.0,255.0,255.0
79,3.95,1.742334097974824,1.6741648419094535,-10.040683758889031,0.7282991142403783,0.5233410918574678,-0.12185690731568619,1.0778628891530424,0.7726200031312648,-0.17784950265984242,0,70,255.0,255.0,255.0
80,4.0,1.7801,1.7013,-10.047,0.7824093208009764,0.5621118016395795,-0.13081441446032543,1.0865453732708872,0.7782083881532129,-0.18045078312572693,0,70,255.0,255.0,255.0
81,4.05,1.8205749927717176,1.7303763748668528,-10.053765942677222,0.83651729036934,0.6009036790281922,-0.1398164621344866,1.0777734094636657,0.7734667073913007,-0.1796311238407202,0,70,255.0,255.0,255.0
82,4.1000000000000005,1.8637444190670953,1.7613864165021846,-10.060980963164045,0.8901866617473435,0.63945847237871,-0.14877752684439755,1.069001445656444,0.7687250266293885,-0.1788114645557134,0,70,255.0,255.0,255.0
83,4.15,1.909586348976613,1.7943182707040892,-10.068643012312256,0.943417434934985,0.6777761816911315,-0.15769760859005802,1.0602294818492226,0.7639833458674763,-0.17799180527070665,0,70,255.0,255.0,255.0
84,4.2,1.958078852590754,1.8291600832706625,-10.076750040973646,0.9962096099322654,0.7158568069654574,-0.16657670737146815,1.051457518042001,0.7592416651055641,-0.1771721459856999,0,70,255.0,255.0,255.0
85,4.25,2.0092,1.8659,-10.0853,1.0485631867391847,0.7537003482016875,-0.17541482318862792,1.0426855542347795,0.7544999843436475,-0.17635248670069337,0,70,255.0,255.0,255.0
86,4.3,2.0629305185177156,1.9045265166980243,-10.094290663999754,1.1006375987286996,0.7913278058695126,-0.18420138144051706,1.0402909253458248,0.750598322369363,-0.1751098433748742,0,70,255.0,255.0,255.0
87,4.3500000000000005,2.1192617643487965,1.945029529201973,-10.103719102607947,1.1525922792737677,0.8287601804386242,-0.19292580752611543,1.0378962964568699,0.7466966603950783,-0.17386720004905504,0,70,255.0,255.0,255.0
88,4.4,2.178187750921019,1.9873992833569087,-10.113582209216261,1.204427228374387,0.8659974719090209,-0.20158810144542266,1.0355016675679152,0.7427949984207938,-0.17262455672323587,0,70,255.0,255.0,255.0
89,4.45,2.239702491662161,2.0316260250078964,-10.123876877216384,1.2561424460305588,0.9030396802807034,-0.21018826319843895,1.0331070386789605,0.7388933364465092,-0.17138191339741674,0,70,255.0,255.0,255.0
90,4.5,2.3038,2.0777,-10.1346,1.3077379322422826,0.9398868055536714,-0.2187262927851643,1.0307124097900005,0.7349916744722149,-0.17013927007159735,0,70,255.0,255.0,255.0
91,4.55,2.370472533157419,2.1256119583410484,-10.14574900132376,1.3591083147158587,0.9765690974937582,-0.22723401210344985,1.0241028891530437,0.7323000031312636,-0.1701695026598257,0,70,255.0,255.0,255.0
92,4.6000000000000005,2.4397053235377224,2.1753546666899255,-10.15732342640417,1.4101482211575875,1.0131168058667983,-0.23574324305114697,1.017493368516087,0.7296083317903124,-0.17019973524805404,0,70,255.0,255.0,255.0
93,4.65,2.5114818473393146,2.2269213958682776,-10.1693233508227,1.4608576515674678,1.0495299306727899,-0.24425398562825534,1.0108838478791302,0.7269166604493611,-0.17022996783628236,0,70,255.0,255.0,255.0
94,4.7,2.5857855807606045,2.2803054166977534,-10.181748850160819,1.5112366059455002,1.085808471911734,-0.25276623983477514,1.0042743272421735,0.7242249891084098,-0.1702602004245107,0,70,255.0,255.0,255.0
95,4.75,2.6626,2.3355,-10.1946,1.5612850842916846,1.1219524295836305,-0.26128000567070636,0.9976648066052078,0.7215333177674577,-0.17029043301273772,0,70,255.0,255.0,255.0
96,4.800000000000001,2.7419097488526067,2.392497649937783,-10.207875730705206,1.6110731424078655,1.1579158041554563,-0.2697265701456679,0.9938575180419974,0.7170016651055557,-0.1675721459857217,0,70,255.0,255.0,255.0
97,4.8500000000000005,2.823704141500318,2.4512878040383277,-10.221570391775378,1.6606708360958848,1.1936525960941866,-0.27803722026927863,0.990050229478787,0.7124700124436539,-0.16485385895870575,0,70,255.0,255.0,255.0
98,4.9,2.907973659721726,2.511859133169983,-10.235677187492946,1.7100781653557438,1.2291628053998214,-0.2862119560415385,0.9862429409155765,0.7079383597817521,-0.16213557193168976,0,70,255.0,255.0,255.0
99,4.95,2.994708785295422,2.5742003082010916,-10.250189322140342,1.759295130187442,1.2644464320723616,-0.29425077746244754,0.9824356523523662,0.7034067071198503,-0.1594172849046738,0,70,255.0,255.0,255.0
100,5.0,3.0839,2.6383,-10.2651,1.8083217305909802,1.2995034761118063,-0.30215368453200575,0.9786283637891682,0.698875054457945,-0.15669899787765562,0,70,255.0,255.0,255.0
101,5.050000000000001,3.175537271432158,2.7041478419078255,-10.280404075855413,1.8571271156526843,1.334391685884418,-0.3100197073138826,0.9735870386789652,0.6966533364465082,-0.15794191339741365,0,70,255.0,255.0,255.0
102,5.1000000000000005,3.269608510461011,2.771737317156766,-10.296103006494322,1.9056804344588774,1.3691688097564574,-0.3179478758717472,0.9685457135687624,0.6944316184350715,-0.15918482891717167,0,70,255.0,255.0,255.0
103,5.15,3.366101113773786,2.841062871451795,-10.312199899205522,1.95398168700956,1.403834847727925,-0.3259381902055997,0.9635043884585595,0.6922099004236347,-0.16042774443692967,0,70,255.0,255.0,255.0
104,5.2,3.465002478057708,2.912118950497882,-10.328697861277815,2.0020308733047325,1.4383897997988206,-0.33399065031544006,0.9584630633483566,0.6899881824121981,-0.1616706599566877,0,70,255.0,255.0,255.0
105,5.25,3.5663,2.9849,-10.3456,2.0498279933443957,1.4728336659691446,-0.34210525620126836,0.9534217382381627,0.6877664644007542,-0.16291357547644258,0,70,255.0,255.0,255.0
106,5.300000000000001,3.6699811654187706,3.059399782430921,-10.362907965873138,2.097378394981405,1.507125452306874,-0.35019460059879204,0.9485943272421621,0.6839049891084069,-0.16066020042449788,0,70,255.0,255.0,255.0
107,5.3500000000000005,3.776033816655645,3.1356093273346115,-10.380617582247336,2.144687426068612,1.5412241648799856,-0.3581712762437182,0.9437669162461617,0.6800435138160598,-0.1584068253725532,0,70,255.0,255.0,255.0
108,5.4,3.8844458851831347,3.213518981022842,-10.398723215684965,2.1917550866060203,1.5751298036884798,-0.3660352831360472,0.9389395052501612,0.6761820385237126,-0.15615345032060854,0,70,255.0,255.0,255.0
109,5.45,3.9952053024737495,3.293119089807382,-10.417219232748396,2.238581376593628,1.6088423687323568,-0.37378662127577905,0.9341120942541608,0.6723205632313654,-0.1539000752686639,0,70,255.0,255.0,255.0
110,5.5,4.1083,3.3744,-10.4361,2.2851662960314365,1.642361860011616,-0.38142529066291353,0.9292846832581638,0.6684590879390111,-0.15164670021671522,0,70,255.0,255.0,255.0
111,5.550000000000001,4.2237180668927685,3.4573522283684976,-10.455360860652036,2.331519304421701,1.675698504888088,-0.3890098902909488,0.924835652352376,0.6650067071198431,-0.15173728490468985,0,70,255.0,255.0,255.0
112,5.6000000000000005,4.341448222916416,3.541966973504793,-10.475001064516334,2.3776498612666748,1.7088625307236007,-0.3965990191533826,0.9203866214465882,0.6615543263006752,-0.15182786959266448,0,70,255.0,255.0,255.0
113,5.65,4.4614793454936805,3.6282356044568416,-10.495020838054614,2.423557966566359,1.7418539375181552,-0.4041926772502151,0.9159375905408005,0.6581019454815074,-0.1519184542806391,0,70,255.0,255.0,255.0
114,5.7,4.5838003120472965,3.7161494902725924,-10.515420407728596,2.4692436203207544,1.7746727252717514,-0.4117908645814465,0.9114885596350127,0.6546495646623395,-0.15200903896861373,0,70,255.0,255.0,255.0
115,5.75,4.7084,3.8057,-10.5362,2.51470682252986,1.807318893984389,-0.4193935811470764,0.907039528729225,0.6511971838431752,-0.15209962365658436,0,70,255.0,255.0,255.0
116,5.800000000000001,4.8352673670101645,3.896878504095095,-10.557358991518715,2.5599523873318004,1.839792528140774,-0.42694983823740806,0.9027830633483539,0.6477481824122111,-0.15015065995667834,0,70,255.0,255.0,255.0
117,5.8500000000000005,4.964391691678697,3.989676378646219,-10.578893359687324,2.604985128864696,1.8720937122256105,-0.43440864714274435,0.8985265979674828,0.6442991809812472,-0.14820169625677238,0,70,255.0,255.0,255.0
118,5.9,5.095762332842149,4.084085001149796,-10.600798232096574,2.649805047128548,1.9042224462388986,-0.4417700078630853,0.8942701325866117,0.6408501795502832,-0.1462527325568664,0,70,255.0,255.0,255.0
119,5.95,5.229368649337068,4.180095749102249,-10.623068736337215,2.694412142123357,1.9361787301806386,-0.44903392039843093,0.8900136672057407,0.6374011781193193,-0.14430376885696042,0,70,255.0,255.0,255.0
120,6.0,5.3652,4.2777,-10.6457,2.7388064138491215,1.9679625640508303,-0.4562003847487813,0.885757201824859,0.6339521766883447,-0.14235480515705268,0,70,255.0,255.0,255.0
121,6.050000000000001,5.503243665066585,4.37688815525113,-10.6686879732731,2.7828631462510978,1.999515382548823,-0.4633187567594249,0.8765120942541599,0.6281605632313496,-0.14238007526868895,0,70,255.0,255.0,255.0
122,6.1000000000000005,5.643478610368802,4.477646711910335,-10.692031896734369,2.8264576232745378,2.0307786203739653,-0.47043839227565026,0.8672669866834609,0.6223689497743545,-0.14240534538032526,0,70,255.0,255.0,255.0
123,6.15,5.785881723137728,4.579961190943978,-10.71573183355909,2.8695898449194432,2.0617522775262582,-0.4775592912974574,0.858021879112762,0.6165773363173596,-0.14243061549196154,0,70,255.0,255.0,255.0
124,6.2,5.930429890604437,4.6838171133184145,-10.739787846922539,2.912259811185814,2.0924363540057014,-0.48468145382484634,0.8487767715420631,0.6107857228603645,-0.14245588560359784,0,70,255.0,255.0,255.0
125,6.25,6.0771,4.7892,-10.7642,2.9544675220736494,2.1228308498122943,-0.49180487985781707,0.839531663971357,0.6049941094033464,-0.14248115571523368,0,70,255.0,255.0,255.0
126,6.300000000000001,6.225860372723508,4.896088874900395,-10.788965915388893,2.9956990276638096,2.152545941663936,-0.49878313472491165,0.8097285596350271,0.5836095646623211,-0.13664903896854572,0,70,255.0,255.0,255.0
127,6.3500000000000005,6.376645066846102,5.0044367737124436,-10.814073453375203,3.0354403780371526,2.181191806278527,-0.5054697837546717,0.7799254552986977,0.5622250199212961,-0.13081692222185784,0,70,255.0,255.0,255.0
128,6.4,6.529379574606942,5.114190235074296,-10.83950803366707,3.073691573193679,2.208768443656066,-0.5118648269470975,0.7501223509623682,0.5408404751802712,-0.12498480547516996,0,70,255.0,255.0,255.0
