idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
103,5.15,3.7955029185737352,-0.5118467840971993,-10.479531909656886,2.4040003629308266,1.0349280170230906,-0.5022528212243007,1.1839880245469387,0.5122018571882361,-0.2489063563225459,0,70,255.0,255.0,255.0
104,5.2,3.917180059877266,-0.459461009285941,-10.504955468218387,2.4630280517365364,1.0604854081996233,-0.5146852123334702,1.177119527681475,0.5100937898730731,-0.24838928804423616,0,70,255.0,255.0,255.0
105,5.25,4.0418,-0.4058,-10.531,2.5217123156989736,1.0859373960103977,-0.5270917500287242,1.1702510308160186,0.5079857225579119,-0.24787221976592555,0,70,255.0,255.0,255.0
106,5.300000000000001,4.169346842184369,-0.35086941926894216,-10.557663476221148,2.580129623893658,1.1112604087786773,-0.539428267717085,1.1664412969713225,0.5049347881732558,-0.24558848776849762,0,70,255.0,255.0,255.0
107,5.3500000000000005,4.299809787611164,-0.2946765015674523,-10.58494092366171,2.638356445396106,1.1364308748277236,-0.5516505988055741,1.1626315631266266,0.5018838537885998,-0.24330475577106972,0,70,255.0,255.0,255.0
108,5.4,4.433179311945775,-0.23722887423149078,-10.612826632991704,2.6963927802063203,1.161448794157537,-0.5637587432941918,1.1588218292819306,0.4988329194039437,-0.24102102377364182,0,70,255.0,255.0,255.0
109,5.45,4.569445890853591,-0.17853416459701948,-10.641314894881132,2.7542386283242988,1.1863141667681176,-0.5757527011829382,1.1550120954372347,0.49578198501928766,-0.23873729177621392,0,70,255.0,255.0,255.0
110,5.5,4.7086,-0.1186,-10.6704,2.8118939897500432,1.211026992659466,-0.5876324724718132,1.1512023615925386,0.4927310506346494,-0.23645355977878602,0,70,255.0,255.0,255.0
111,5.550000000000001,4.850630113869597,-0.0574339733017101,-10.700077212238428,2.869238793635778,1.235589340312543,-0.5994564503674529,1.1425897938368108,0.4897628554884235,-0.23650555604679618,0,70,255.0,255.0,255.0
112,5.6000000000000005,4.9955167022237825,0.0049564605352997535,-10.73034568836697,2.926152969133725,1.2600032782083084,-0.6112830280764929,1.1339772260810832,0.4867946603421977,-0.23655755231480632,0,70,255.0,255.0,255.0
113,5.65,5.143238233643171,0.0685638810231651,-10.761205558376298,2.9826365162438857,1.2842688063467627,-0.6231122055989334,1.1253646583253556,0.48382646519597183,-0.2366095485828165,0,70,255.0,255.0,255.0
114,5.7,5.293773176708373,0.13338086767402038,-10.792656952257087,3.03868943496626,1.3083859247279055,-0.6349439829347745,1.1167520905696278,0.480858270049746,-0.23666154485082663,0,70,255.0,255.0,255.0
115,5.75,5.4471,0.1994,-10.8247,3.0943117253008485,1.3323546333517373,-0.646778360084016,1.1081395228138966,0.4778900749035273,-0.23671354111883502,0,70,255.0,255.0,255.0
116,5.800000000000001,5.6031999023372565,0.26661491247578784,-10.857334074825152,3.149667201563234,1.3562382299711526,-0.6585699308130937,1.106079527681495,0.47745378987307135,-0.2349492880442664,0,70,255.0,255.0,255.0
117,5.8500000000000005,5.762065003493714,0.3350234594262573,-10.890555522870413,3.204919678068999,1.3801000123390448,-0.6702732888884427,1.1040195325490934,0.4770175048426154,-0.2331850349696978,0,70,255.0,255.0,255.0
118,5.9,5.923690153481545,0.4046245501388332,-10.924359933503101,3.2600691548181433,1.403939980455414,-0.6818884343100635,1.101959537416692,0.4765812198121594,-0.2314207818951292,0,70,255.0,255.0,255.0
119,5.95,6.088070202312917,0.47541709390093945,-10.958742896090525,3.3151156318106674,1.4277581343202603,-0.6934153670779556,1.0998995422842903,0.47614493478170344,-0.22965652882056062,0,70,255.0,255.0,255.0
120,6.0,6.2552,0.5474,-10.9937,3.3700591090465717,1.451554473933584,-0.7048540871921194,1.0978395471518887,0.4757086497512457,-0.22789227574599025,0,70,255.0,255.0,255.0
121,6.050000000000001,6.42506947678139,0.6205695233985644,-11.029226488460969,3.4246044001113,1.4751697398028478,-0.7161838263801745,1.0839720954372132,0.4689019850192944,-0.22529729177621075,0,70,255.0,255.0,255.0
122,6.1000000000000005,6.597648883801369,0.6949113017596756,-11.065316220151377,3.4784563185902933,1.4984446724355136,-0.7273838163697406,1.0701046437225379,0.4620953202873433,-0.2227023078064313,0,70,255.0,255.0,255.0
123,6.15,6.772903552430656,0.7704083184215051,-11.101962707611301,3.5316148644835534,1.521379271831582,-0.7384540571608177,1.0562371920078624,0.45528865555539216,-0.22010732383665185,0,70,255.0,255.0,255.0
124,6.2,6.9507988140399615,0.8470435567222233,-11.139159463380818,3.5840800377910793,1.5439735379910526,-0.7493945487534057,1.042369740293187,0.448481990823441,-0.21751233986687238,0,70,255.0,255.0,255.0
125,6.25,7.1313,0.9248,-11.1769,3.6358518385128717,1.566227470913926,-0.7602052911475049,1.0285022885785118,0.44167532609148985,-0.2149173558970885,0,70,255.0,255.0,255.0
126,6.300000000000001,7.314363790537199,1.0036573939299611,-11.215175971330977,3.686411197991576,1.5879468108174573,-0.7707747636662028,0.9938720905696246,0.4270982700497507,-0.20786154485082278,0,70,255.0,255.0,255.0
